,contrast,sign,task,x,y,z
6929,triangle_mental-random,pos,archi_social,34.5,-72.0,27.0
6930,triangle_mental-random,pos,archi_social,34.5,-76.5,27.0
6931,triangle_mental-random,pos,archi_social,-42.0,-27.0,37.5
6932,triangle_mental-random,pos,archi_social,4.5,-61.5,46.5
6933,triangle_mental-random,pos,archi_social,-27.0,-75.0,25.5
6934,triangle_mental-random,pos,archi_social,-49.5,6.0,40.5
6935,triangle_mental-random,pos,archi_social,-48.0,4.5,34.5
6936,triangle_mental-random,pos,archi_social,-28.5,-85.5,3.0
6937,triangle_mental-random,pos,archi_social,51.0,-4.5,48.0
6938,triangle_mental-random,neg,archi_social,57.0,-4.5,1.5
6939,triangle_mental-random,neg,archi_social,55.5,-10.5,6.0
6940,triangle_mental-random,neg,archi_social,61.5,-10.5,6.0
6941,triangle_mental-random,neg,archi_social,55.5,-13.5,3.0
6942,triangle_mental-random,neg,archi_social,-45.0,-25.5,15.0
6943,triangle_mental-random,neg,archi_social,-54.0,-16.5,3.0
6944,triangle_mental-random,neg,archi_social,-54.0,-16.5,10.5
6945,triangle_mental-random,neg,archi_social,-48.0,-24.0,3.0
6946,triangle_mental-random,neg,archi_social,15.0,-102.0,15.0
6947,triangle_mental-random,neg,archi_social,12.0,-97.5,10.5
6948,triangle_mental-random,neg,archi_social,13.5,-96.0,19.5
6949,triangle_mental-random,neg,archi_social,18.0,-96.0,10.5
6950,triangle_mental-random,neg,archi_social,-19.5,-99.0,13.5
6951,triangle_mental-random,neg,archi_social,-16.5,-99.0,7.5
6952,triangle_mental-random,neg,archi_social,-12.0,-99.0,3.0
6953,triangle_mental-random,neg,archi_social,-13.5,-99.0,21.0
6954,triangle_mental-random,neg,archi_social,12.0,-88.5,34.5
6955,triangle_mental-random,neg,archi_social,7.5,-88.5,40.5
6956,triangle_mental-random,neg,archi_social,6.0,-85.5,-16.5
6957,triangle_mental-random,neg,archi_social,1.5,-90.0,-13.5
6958,triangle_mental-random,neg,archi_social,3.0,-97.5,-12.0
6959,triangle_mental-random,neg,archi_social,36.0,-31.5,64.5
6960,triangle_mental-random,neg,archi_social,28.5,-28.5,67.5
6961,triangle_mental-random,neg,archi_social,31.5,-27.0,61.5
6962,triangle_mental-random,neg,archi_social,39.0,-25.5,67.5
6963,triangle_mental-random,neg,archi_social,45.0,-16.5,12.0
6964,triangle_mental-random,neg,archi_social,52.5,-9.0,12.0
6965,triangle_mental-random,neg,archi_social,7.5,-88.5,16.5
6966,triangle_mental-random,neg,archi_social,-3.0,-87.0,10.5
6967,triangle_mental-random,neg,archi_social,0.0,-94.5,7.5
6968,triangle_mental-random,neg,archi_social,0.0,-99.0,9.0
6969,triangle_mental-random,neg,archi_social,21.0,10.5,66.0
6970,triangle_mental-random,neg,archi_social,25.5,6.0,67.5
6971,triangle_mental-random,neg,archi_social,-27.0,46.5,36.0
6972,triangle_mental-random,neg,archi_social,-22.5,40.5,40.5
6973,triangle_mental-random,neg,archi_social,-24.0,45.0,31.5
6974,triangle_mental-random,neg,archi_social,4.5,46.5,9.0
6975,triangle_mental-random,neg,archi_social,0.0,21.0,39.0
6976,triangle_mental-random,neg,archi_social,-1.5,28.5,39.0
6977,triangle_mental-random,neg,archi_social,21.0,-19.5,75.0
6978,triangle_mental-random,neg,archi_social,13.5,-19.5,75.0
6979,triangle_mental-random,neg,archi_social,27.0,-40.5,69.0
6980,triangle_mental-random,neg,archi_social,22.5,-45.0,72.0
6981,triangle_mental-random,neg,archi_social,22.5,-48.0,73.5
6982,triangle_mental-random,neg,archi_social,13.5,-48.0,72.0
6983,triangle_mental-random,neg,archi_social,-54.0,10.5,-7.5
6984,triangle_mental-random,neg,archi_social,-54.0,7.5,-6.0
6985,triangle_mental-random,neg,archi_social,-49.5,12.0,-3.0
6986,triangle_mental-random,neg,archi_social,16.5,-60.0,-22.5
6987,triangle_mental-random,neg,archi_social,21.0,-54.0,-24.0
6988,triangle_mental-random,neg,archi_social,63.0,1.5,22.5
6989,triangle_mental-random,neg,archi_social,-4.5,-94.5,19.5
6990,triangle_mental-random,neg,archi_social,-19.5,-13.5,70.5
6991,triangle_mental-random,neg,archi_social,3.0,-78.0,4.5
6992,triangle_mental-random,neg,archi_social,9.0,-78.0,1.42108547152e-14
6993,triangle_mental-random,neg,archi_social,7.5,-69.0,-10.5
6994,triangle_mental-random,neg,archi_social,4.5,-73.5,-6.0
6995,triangle_mental-random,neg,archi_social,7.5,-70.5,-4.5
6996,triangle_mental-random,neg,archi_social,27.0,-1.5,48.0
6997,triangle_mental-random,neg,archi_social,25.5,3.0,51.0
6998,triangle_mental-random,neg,archi_social,-4.5,39.0,3.0
6999,triangle_mental-random,neg,archi_social,-3.0,37.5,9.0
7000,triangle_mental-random,neg,archi_social,-4.5,34.5,7.5
7001,triangle_mental-random,neg,archi_social,-7.5,43.5,1.5
7002,triangle_mental-random,neg,archi_social,3.0,-67.5,-18.0
7003,triangle_mental-random,neg,archi_social,-16.5,15.0,6.0
7004,triangle_mental-random,neg,archi_social,-9.0,15.0,4.5
7005,triangle_mental-random,neg,archi_social,-10.5,-73.5,40.5
7006,triangle_mental-random,neg,archi_social,0.0,40.5,13.5
7007,triangle_mental-random,neg,archi_social,-16.5,-69.0,-16.5
7008,triangle_mental-random,neg,archi_social,-9.0,-102.0,-13.5
7009,triangle_mental-random,neg,archi_social,-4.5,-100.5,-12.0
7010,triangle_mental-random,neg,archi_social,7.5,24.0,25.5
7011,triangle_mental-random,neg,archi_social,1.5,-30.0,48.0
7012,triangle_mental-random,neg,archi_social,1.5,-27.0,51.0
7013,triangle_mental-random,neg,archi_social,3.0,-91.5,1.5
7014,triangle_mental-random,neg,archi_social,-6.0,-67.5,6.0
7015,triangle_mental-random,neg,archi_social,27.0,9.0,1.5
7016,triangle_mental-random,neg,archi_social,-16.5,-4.5,21.0
7017,triangle_mental-random,neg,archi_social,-16.5,-9.0,21.0
7018,triangle_mental-random,neg,archi_social,-39.0,-37.5,15.0
7019,triangle_mental-random,neg,archi_social,-39.0,-37.5,19.5
7020,triangle_mental-random,neg,archi_social,-43.5,-37.5,15.0
7021,triangle_mental-random,neg,archi_social,37.5,-19.5,70.5
7022,triangle_mental-random,neg,archi_social,15.0,72.0,3.0
7023,triangle_mental-random,neg,archi_social,16.5,-76.5,28.5
7024,triangle_mental-random,neg,archi_social,-49.5,21.0,7.5
7025,triangle_random,pos,archi_social,49.5,-60.0,4.5
7026,triangle_random,pos,archi_social,18.0,-87.0,-15.0
7027,triangle_random,pos,archi_social,55.5,-57.0,3.0
7028,triangle_random,pos,archi_social,54.0,-61.5,9.0
7029,triangle_random,pos,archi_social,-43.5,-72.0,-4.5
7030,triangle_random,pos,archi_social,-43.5,-70.5,-1.5
7031,triangle_random,pos,archi_social,-46.5,-69.0,3.0
7032,triangle_random,pos,archi_social,-48.0,-73.5,3.0
7033,triangle_random,pos,archi_social,-18.0,-99.0,-1.5
7034,triangle_random,pos,archi_social,-12.0,-102.0,-10.5
7035,triangle_random,pos,archi_social,-15.0,-93.0,-12.0
7036,triangle_random,pos,archi_social,-13.5,-97.5,-3.0
7037,triangle_random,pos,archi_social,31.5,-52.5,58.5
7038,triangle_random,pos,archi_social,33.0,-49.5,54.0
7039,triangle_random,pos,archi_social,28.5,-54.0,69.0
7040,triangle_random,pos,archi_social,21.0,-64.5,60.0
7041,triangle_random,pos,archi_social,-24.0,-60.0,60.0
7042,triangle_random,pos,archi_social,-27.0,-57.0,54.0
7043,triangle_random,pos,archi_social,-25.5,-63.0,67.5
7044,triangle_random,pos,archi_social,-28.5,-61.5,66.0
7045,triangle_random,pos,archi_social,49.5,-55.5,-19.5
7046,triangle_random,pos,archi_social,51.0,-49.5,-19.5
7047,triangle_random,pos,archi_social,48.0,-45.0,-19.5
7048,triangle_random,pos,archi_social,-13.5,-76.5,-45.0
7049,triangle_random,pos,archi_social,34.5,-82.5,0.0
7050,triangle_random,pos,archi_social,30.0,-85.5,1.5
7051,triangle_random,pos,archi_social,-45.0,-73.5,18.0
7052,triangle_random,pos,archi_social,-51.0,-78.0,16.5
7053,triangle_random,pos,archi_social,34.5,-37.5,43.5
7054,triangle_random,pos,archi_social,19.5,-96.0,-1.5
7055,triangle_random,pos,archi_social,-58.5,-61.5,10.5
7056,triangle_random,pos,archi_social,-18.0,-73.5,-27.0
7057,triangle_random,pos,archi_social,-25.5,-91.5,33.0
7058,triangle_random,pos,archi_social,21.0,-103.5,1.5
7059,triangle_random,pos,archi_social,63.0,-46.5,30.0
7060,triangle_random,neg,archi_social,6.0,-4.26325641456e-14,58.5
7061,triangle_random,neg,archi_social,4.5,-13.5,61.5
7062,triangle_random,neg,archi_social,4.5,4.5,57.0
7063,triangle_random,neg,archi_social,0.0,-4.26325641456e-14,61.5
7064,triangle_random,neg,archi_social,-31.5,39.0,25.5
7065,triangle_random,neg,archi_social,-36.0,34.5,39.0
7066,triangle_random,neg,archi_social,-28.5,61.5,15.0
7067,triangle_random,neg,archi_social,-22.5,51.0,4.5
7068,triangle_random,neg,archi_social,6.0,-43.5,-9.0
7069,triangle_random,neg,archi_social,-9.0,-79.5,-12.0
7070,triangle_random,neg,archi_social,-1.5,-72.0,-13.5
7071,triangle_random,neg,archi_social,10.5,-45.0,-10.5
7072,triangle_random,neg,archi_social,-42.0,7.5,3.0
7073,triangle_random,neg,archi_social,-49.5,15.0,-12.0
7074,triangle_random,neg,archi_social,-55.5,21.0,-1.5
7075,triangle_random,neg,archi_social,-55.5,24.0,-3.0
7076,triangle_random,neg,archi_social,9.0,-78.0,42.0
7077,triangle_random,neg,archi_social,-1.5,-87.0,36.0
7078,triangle_random,neg,archi_social,1.5,-85.5,36.0
7079,triangle_random,neg,archi_social,-13.5,-87.0,28.5
7080,triangle_random,neg,archi_social,43.5,9.0,1.5
7081,triangle_random,neg,archi_social,43.5,9.0,-15.0
7082,triangle_random,neg,archi_social,37.5,25.5,-1.5
7083,triangle_random,neg,archi_social,51.0,7.5,-3.0
7084,triangle_random,neg,archi_social,28.5,52.5,1.5
7085,triangle_random,neg,archi_social,27.0,58.5,-7.5
7086,triangle_random,neg,archi_social,30.0,63.0,-3.0
7087,triangle_random,neg,archi_social,31.5,51.0,6.0
7088,triangle_random,neg,archi_social,10.5,12.0,16.5
7089,triangle_random,neg,archi_social,6.0,10.5,4.5
7090,triangle_random,neg,archi_social,9.0,18.0,7.5
7091,triangle_random,neg,archi_social,10.5,7.5,12.0
7092,triangle_random,neg,archi_social,21.0,-27.0,76.5
7093,triangle_random,neg,archi_social,25.5,-28.5,75.0
7094,triangle_random,neg,archi_social,33.0,-34.5,69.0
7095,triangle_random,neg,archi_social,28.5,-48.0,10.5
7096,triangle_random,neg,archi_social,24.0,-48.0,6.0
7097,triangle_random,neg,archi_social,34.5,-48.0,1.5
7098,triangle_random,neg,archi_social,30.0,-63.0,6.0
7099,triangle_random,neg,archi_social,0.0,-100.5,1.5
7100,triangle_random,neg,archi_social,-1.5,-91.5,4.5
7101,triangle_random,neg,archi_social,-6.0,-96.0,7.5
7102,triangle_random,neg,archi_social,-54.0,12.0,-19.5
7103,triangle_random,neg,archi_social,-54.0,12.0,-27.0
7104,triangle_random,neg,archi_social,-57.0,3.0,-18.0
7105,triangle_random,neg,archi_social,-58.5,6.0,-25.5
7106,triangle_random,neg,archi_social,25.5,37.5,30.0
7107,triangle_random,neg,archi_social,-19.5,-28.5,70.5
7108,triangle_random,neg,archi_social,-21.0,-28.5,66.0
7109,triangle_random,neg,archi_social,-27.0,-31.5,73.5
7110,triangle_random,neg,archi_social,40.5,48.0,22.5
7111,triangle_random,neg,archi_social,45.0,42.0,28.5
7112,triangle_random,neg,archi_social,46.5,42.0,25.5
7113,triangle_random,neg,archi_social,43.5,43.5,24.0
7114,triangle_random,neg,archi_social,-37.5,-19.5,48.0
7115,triangle_random,neg,archi_social,7.5,-15.0,78.0
7116,triangle_random,neg,archi_social,13.5,-13.5,76.5
7117,triangle_random,neg,archi_social,15.0,-19.5,78.0
7118,triangle_random,neg,archi_social,-52.5,-12.0,-16.5
7119,triangle_random,neg,archi_social,-49.5,-16.5,-13.5
7120,triangle_random,neg,archi_social,-52.5,-19.5,-10.5
7121,triangle_random,neg,archi_social,36.0,57.0,13.5
7122,triangle_random,neg,archi_social,39.0,55.5,16.5
7123,triangle_random,neg,archi_social,27.0,43.5,21.0
7124,triangle_random,neg,archi_social,28.5,49.5,16.5
7125,triangle_random,neg,archi_social,-51.0,-4.5,-19.5
7126,triangle_random,neg,archi_social,0.0,-96.0,15.0
7127,triangle_random,neg,archi_social,3.0,-94.5,24.0
7128,triangle_random,neg,archi_social,-66.0,-36.0,1.5
7129,triangle_random,neg,archi_social,-69.0,-34.5,-4.5
7130,triangle_random,neg,archi_social,-13.5,-7.5,24.0
7131,triangle_random,neg,archi_social,-13.5,3.0,24.0
7132,triangle_random,neg,archi_social,-33.0,-76.5,45.0
7133,triangle_random,neg,archi_social,-34.5,-73.5,39.0
7134,triangle_random,neg,archi_social,-7.5,-75.0,13.5
7135,triangle_random,neg,archi_social,46.5,-58.5,-36.0
7136,triangle_random,neg,archi_social,46.5,-63.0,-34.5
7137,triangle_random,neg,archi_social,30.0,57.0,25.5
7138,triangle_random,neg,archi_social,57.0,-13.5,51.0
7139,triangle_random,neg,archi_social,-49.5,-46.5,33.0
7140,triangle_random,neg,archi_social,-49.5,-45.0,39.0
7141,triangle_random,neg,archi_social,45.0,28.5,33.0
7142,triangle_random,neg,archi_social,45.0,33.0,37.5
7143,triangle_random,neg,archi_social,-10.5,-76.5,25.5
7144,triangle_random,neg,archi_social,45.0,-12.0,-3.0
7145,triangle_random,neg,archi_social,-15.0,19.5,3.0
7146,triangle_random,neg,archi_social,-16.5,-70.5,18.0
7147,triangle_random,neg,archi_social,-15.0,-75.0,18.0
7148,triangle_random,neg,archi_social,-60.0,-52.5,28.5
7149,triangle_random,neg,archi_social,-63.0,-51.0,31.5
7150,triangle_random,neg,archi_social,-57.0,-49.5,31.5
7151,triangle_random,neg,archi_social,-60.0,-51.0,33.0
7152,triangle_random,neg,archi_social,-34.5,24.0,7.5
7153,triangle_random,neg,archi_social,6.0,-69.0,18.0
7154,triangle_random,neg,archi_social,9.0,-70.5,16.5
7155,triangle_random,neg,archi_social,1.5,-70.5,16.5
7156,triangle_random,neg,archi_social,15.0,-2.84217094304e-14,25.5
7157,triangle_random,neg,archi_social,13.5,6.0,24.0
7158,triangle_random,neg,archi_social,-28.5,-57.0,9.0
7159,triangle_random,neg,archi_social,-27.0,-52.5,3.0
7160,triangle_random,neg,archi_social,-25.5,-66.0,43.5
7161,triangle_random,neg,archi_social,-9.0,22.5,30.0
7162,triangle_random,neg,archi_social,58.5,-21.0,-9.0
7163,triangle_random,neg,archi_social,55.5,-15.0,-12.0
7164,triangle_random,neg,archi_social,48.0,-49.5,58.5
7165,triangle_random,neg,archi_social,48.0,-54.0,57.0
7166,triangle_random,neg,archi_social,51.0,-43.5,57.0
7167,triangle_random,neg,archi_social,24.0,-73.5,-45.0
7168,triangle_random,neg,archi_social,3.0,-63.0,1.42108547152e-14
7169,triangle_random,neg,archi_social,-1.5,-61.5,1.5
7170,triangle_random,neg,archi_social,10.5,-94.5,15.0
7171,triangle_random,neg,archi_social,10.5,-73.5,9.0
7172,triangle_random,neg,archi_social,4.5,21.0,64.5
7173,triangle_random,neg,archi_social,6.0,18.0,67.5
7174,triangle_random,neg,archi_social,0.0,12.0,4.5
7175,triangle_random,neg,archi_social,34.5,-34.5,-34.5
7176,triangle_random,neg,archi_social,28.5,-33.0,-31.5
7177,triangle_random,neg,archi_social,43.5,-22.5,60.0
7178,triangle_random,neg,archi_social,43.5,-21.0,55.5
7179,triangle_random,neg,archi_social,27.0,-51.0,-6.0
7180,triangle_random,neg,archi_social,33.0,-52.5,-9.0
7181,triangle_random,neg,archi_social,18.0,-61.5,-9.0
7182,triangle_random,neg,archi_social,4.5,-63.0,-13.5
7183,triangle_random,neg,archi_social,48.0,39.0,1.5
7184,triangle_random,neg,archi_social,51.0,40.5,1.5
7185,triangle_random,neg,archi_social,54.0,42.0,1.42108547152e-14
7186,triangle_random,neg,archi_social,-22.5,58.5,-4.5
7187,triangle_random,neg,archi_social,-4.5,-1.5,4.5
7188,triangle_random,neg,archi_social,-30.0,-24.0,-18.0
7189,triangle_random,neg,archi_social,-27.0,-25.5,-18.0
7190,triangle_random,neg,archi_social,-39.0,-25.5,63.0
7191,triangle_random,neg,archi_social,48.0,19.5,31.5
7192,triangle_random,neg,archi_social,-9.0,-78.0,-49.5
7193,triangle_random,neg,archi_social,-13.5,-75.0,-49.5
7194,triangle_random,neg,archi_social,-12.0,-78.0,-49.5
7195,triangle_random,neg,archi_social,22.5,-33.0,63.0
7196,triangle_random,neg,archi_social,24.0,-33.0,57.0
7197,triangle_random,neg,archi_social,-46.5,31.5,16.5
7198,triangle_random,neg,archi_social,-43.5,33.0,9.0
7199,triangle_random,neg,archi_social,-42.0,45.0,13.5
7200,triangle_random,neg,archi_social,-37.5,40.5,15.0
7201,triangle_random,neg,archi_social,0.0,4.5,19.5
7202,triangle_random,neg,archi_social,0.0,-3.0,19.5
7203,triangle_random,neg,archi_social,-21.0,69.0,9.0
7204,triangle_random,neg,archi_social,-19.5,66.0,9.0
7205,triangle_random,neg,archi_social,-31.5,21.0,-6.0
7206,triangle_random,neg,archi_social,-34.5,25.5,-1.5
7207,triangle_random,neg,archi_social,21.0,-70.5,7.5
7208,triangle_random,neg,archi_social,21.0,-72.0,10.5
7209,triangle_random,neg,archi_social,12.0,-34.5,66.0
7210,triangle_random,neg,archi_social,-49.5,-13.5,55.5
7211,triangle_random,neg,archi_social,-13.5,19.5,12.0
7212,triangle_random,neg,archi_social,-13.5,24.0,12.0
7213,triangle_random,neg,archi_social,9.0,-90.0,21.0
7214,triangle_random,neg,archi_social,3.0,33.0,19.5
7215,triangle_random,neg,archi_social,3.0,28.5,19.5
7216,triangle_random,neg,archi_social,-1.5,25.5,55.5
7217,triangle_random,neg,archi_social,-49.5,40.5,16.5
7218,triangle_random,neg,archi_social,21.0,-48.0,60.0
7219,triangle_random,neg,archi_social,-40.5,4.5,34.5
7220,triangle_random,neg,archi_social,-31.5,-9.0,-19.5
7221,expression_gender-control,pos,archi_emotional,40.5,-45.0,-25.5
7222,expression_gender-control,pos,archi_emotional,40.5,-51.0,-24.0
7223,expression_gender-control,pos,archi_emotional,43.5,-78.0,-15.0
7224,expression_gender-control,neg,archi_emotional,57.0,13.5,22.5
7225,expression_gender-control,neg,archi_emotional,55.5,7.5,22.5
7226,expression_gender-control,neg,archi_emotional,42.0,-46.5,48.0
7227,expression_gender-control,neg,archi_emotional,40.5,-43.5,45.0
7228,expression_gender-control,neg,archi_emotional,58.5,-30.0,43.5
7229,expression_gender-control,neg,archi_emotional,49.5,9.0,30.0
