,Unnamed: 0,atlas,classifier,compcor_10,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,min_region_size_in_mm3,motion_regress,n_regions,region_extraction,scores,scoring,smoothing_fwhm
2003,2003,dictlearn,ridge,yes,no,COBRE,100,22,partial correlation,1500,yes,181,yes,[ 0.865625],roc_auc,6.0
2004,2004,dictlearn,svc_l1,yes,no,COBRE,100,22,tangent,1500,yes,181,yes,[ 0.734375],roc_auc,6.0
2005,2005,dictlearn,svc_l2,yes,no,COBRE,100,22,tangent,1500,yes,181,yes,[ 0.890625],roc_auc,6.0
2006,2006,dictlearn,ridge,yes,no,COBRE,100,22,tangent,1500,yes,181,yes,[ 0.89375],roc_auc,6.0
2007,2007,dictlearn,svc_l1,yes,no,COBRE,100,23,correlation,1500,yes,180,yes,[ 0.61875],roc_auc,6.0
2008,2008,dictlearn,svc_l2,yes,no,COBRE,100,23,correlation,1500,yes,180,yes,[ 0.778125],roc_auc,6.0
2009,2009,dictlearn,ridge,yes,no,COBRE,100,23,correlation,1500,yes,180,yes,[ 0.778125],roc_auc,6.0
2010,2010,dictlearn,svc_l1,yes,no,COBRE,100,23,partial correlation,1500,yes,180,yes,[ 0.653125],roc_auc,6.0
2011,2011,dictlearn,svc_l2,yes,no,COBRE,100,23,partial correlation,1500,yes,180,yes,[ 0.871875],roc_auc,6.0
2012,2012,dictlearn,ridge,yes,no,COBRE,100,23,partial correlation,1500,yes,180,yes,[ 0.871875],roc_auc,6.0
2013,2013,dictlearn,svc_l1,yes,no,COBRE,100,23,tangent,1500,yes,180,yes,[ 0.8125],roc_auc,6.0
2014,2014,dictlearn,svc_l2,yes,no,COBRE,100,23,tangent,1500,yes,180,yes,[ 0.8625],roc_auc,6.0
2015,2015,dictlearn,ridge,yes,no,COBRE,100,23,tangent,1500,yes,180,yes,[ 0.85625],roc_auc,6.0
2016,2016,dictlearn,svc_l1,yes,no,COBRE,100,24,correlation,1500,yes,192,yes,[ 0.76875],roc_auc,6.0
2017,2017,dictlearn,svc_l2,yes,no,COBRE,100,24,correlation,1500,yes,192,yes,[ 0.859375],roc_auc,6.0
2018,2018,dictlearn,ridge,yes,no,COBRE,100,24,correlation,1500,yes,192,yes,[ 0.853125],roc_auc,6.0
2019,2019,dictlearn,svc_l1,yes,no,COBRE,100,24,partial correlation,1500,yes,192,yes,[ 0.746875],roc_auc,6.0
2020,2020,dictlearn,svc_l2,yes,no,COBRE,100,24,partial correlation,1500,yes,192,yes,[ 0.928125],roc_auc,6.0
2021,2021,dictlearn,ridge,yes,no,COBRE,100,24,partial correlation,1500,yes,192,yes,[ 0.928125],roc_auc,6.0
2022,2022,dictlearn,svc_l1,yes,no,COBRE,100,24,tangent,1500,yes,192,yes,[ 0.778125],roc_auc,6.0
2023,2023,dictlearn,svc_l2,yes,no,COBRE,100,24,tangent,1500,yes,192,yes,[ 0.884375],roc_auc,6.0
2024,2024,dictlearn,ridge,yes,no,COBRE,100,24,tangent,1500,yes,192,yes,[ 0.88125],roc_auc,6.0
2025,2025,dictlearn,svc_l1,yes,no,COBRE,100,25,correlation,1500,yes,184,yes,[ 0.640625],roc_auc,6.0
2026,2026,dictlearn,svc_l2,yes,no,COBRE,100,25,correlation,1500,yes,184,yes,[ 0.8125],roc_auc,6.0
2027,2027,dictlearn,ridge,yes,no,COBRE,100,25,correlation,1500,yes,184,yes,[ 0.80625],roc_auc,6.0
2028,2028,dictlearn,svc_l1,yes,no,COBRE,100,25,partial correlation,1500,yes,184,yes,[ 0.565625],roc_auc,6.0
2029,2029,dictlearn,svc_l2,yes,no,COBRE,100,25,partial correlation,1500,yes,184,yes,[ 0.95],roc_auc,6.0
2030,2030,dictlearn,ridge,yes,no,COBRE,100,25,partial correlation,1500,yes,184,yes,[ 0.953125],roc_auc,6.0
2031,2031,dictlearn,svc_l1,yes,no,COBRE,100,25,tangent,1500,yes,184,yes,[ 0.715625],roc_auc,6.0
2032,2032,dictlearn,svc_l2,yes,no,COBRE,100,25,tangent,1500,yes,184,yes,[ 0.95],roc_auc,6.0
2033,2033,dictlearn,ridge,yes,no,COBRE,100,25,tangent,1500,yes,184,yes,[ 0.953125],roc_auc,6.0
2034,2034,dictlearn,svc_l1,yes,no,COBRE,100,26,correlation,1500,yes,186,yes,[ 0.871875],roc_auc,6.0
2035,2035,dictlearn,svc_l2,yes,no,COBRE,100,26,correlation,1500,yes,186,yes,[ 0.871875],roc_auc,6.0
2036,2036,dictlearn,ridge,yes,no,COBRE,100,26,correlation,1500,yes,186,yes,[ 0.871875],roc_auc,6.0
2037,2037,dictlearn,svc_l1,yes,no,COBRE,100,26,partial correlation,1500,yes,186,yes,[ 0.6],roc_auc,6.0
2038,2038,dictlearn,svc_l2,yes,no,COBRE,100,26,partial correlation,1500,yes,186,yes,[ 0.90625],roc_auc,6.0
2039,2039,dictlearn,ridge,yes,no,COBRE,100,26,partial correlation,1500,yes,186,yes,[ 0.90625],roc_auc,6.0
2040,2040,dictlearn,svc_l1,yes,no,COBRE,100,26,tangent,1500,yes,186,yes,[ 0.815625],roc_auc,6.0
2041,2041,dictlearn,svc_l2,yes,no,COBRE,100,26,tangent,1500,yes,186,yes,[ 0.9125],roc_auc,6.0
2042,2042,dictlearn,ridge,yes,no,COBRE,100,26,tangent,1500,yes,186,yes,[ 0.9125],roc_auc,6.0
2043,2043,dictlearn,svc_l1,yes,no,COBRE,100,27,correlation,1500,yes,189,yes,[ 0.825],roc_auc,6.0
2044,2044,dictlearn,svc_l2,yes,no,COBRE,100,27,correlation,1500,yes,189,yes,[ 0.85],roc_auc,6.0
2045,2045,dictlearn,ridge,yes,no,COBRE,100,27,correlation,1500,yes,189,yes,[ 0.85],roc_auc,6.0
2046,2046,dictlearn,svc_l1,yes,no,COBRE,100,27,partial correlation,1500,yes,189,yes,[ 0.775],roc_auc,6.0
2047,2047,dictlearn,svc_l2,yes,no,COBRE,100,27,partial correlation,1500,yes,189,yes,[ 0.90625],roc_auc,6.0
2048,2048,dictlearn,ridge,yes,no,COBRE,100,27,partial correlation,1500,yes,189,yes,[ 0.90625],roc_auc,6.0
2049,2049,dictlearn,svc_l1,yes,no,COBRE,100,27,tangent,1500,yes,189,yes,[ 0.85],roc_auc,6.0
2050,2050,dictlearn,svc_l2,yes,no,COBRE,100,27,tangent,1500,yes,189,yes,[ 0.89375],roc_auc,6.0
2051,2051,dictlearn,ridge,yes,no,COBRE,100,27,tangent,1500,yes,189,yes,[ 0.896875],roc_auc,6.0
2052,2052,dictlearn,svc_l1,yes,no,COBRE,100,28,correlation,1500,yes,173,yes,[ 0.64375],roc_auc,6.0
2053,2053,dictlearn,svc_l2,yes,no,COBRE,100,28,correlation,1500,yes,173,yes,[ 0.775],roc_auc,6.0
2054,2054,dictlearn,ridge,yes,no,COBRE,100,28,correlation,1500,yes,173,yes,[ 0.775],roc_auc,6.0
2055,2055,dictlearn,svc_l1,yes,no,COBRE,100,28,partial correlation,1500,yes,173,yes,[ 0.509375],roc_auc,6.0
2056,2056,dictlearn,svc_l2,yes,no,COBRE,100,28,partial correlation,1500,yes,173,yes,[ 0.7],roc_auc,6.0
2057,2057,dictlearn,ridge,yes,no,COBRE,100,28,partial correlation,1500,yes,173,yes,[ 0.7],roc_auc,6.0
2058,2058,dictlearn,svc_l1,yes,no,COBRE,100,28,tangent,1500,yes,173,yes,[ 0.771875],roc_auc,6.0
2059,2059,dictlearn,svc_l2,yes,no,COBRE,100,28,tangent,1500,yes,173,yes,[ 0.7375],roc_auc,6.0
2060,2060,dictlearn,ridge,yes,no,COBRE,100,28,tangent,1500,yes,173,yes,[ 0.7375],roc_auc,6.0
2061,2061,dictlearn,svc_l1,yes,no,COBRE,100,29,correlation,1500,yes,189,yes,[ 0.784375],roc_auc,6.0
2062,2062,dictlearn,svc_l2,yes,no,COBRE,100,29,correlation,1500,yes,189,yes,[ 0.85625],roc_auc,6.0
2063,2063,dictlearn,ridge,yes,no,COBRE,100,29,correlation,1500,yes,189,yes,[ 0.85625],roc_auc,6.0
2064,2064,dictlearn,svc_l1,yes,no,COBRE,100,29,partial correlation,1500,yes,189,yes,[ 0.703125],roc_auc,6.0
2065,2065,dictlearn,svc_l2,yes,no,COBRE,100,29,partial correlation,1500,yes,189,yes,[ 0.878125],roc_auc,6.0
2066,2066,dictlearn,ridge,yes,no,COBRE,100,29,partial correlation,1500,yes,189,yes,[ 0.878125],roc_auc,6.0
2067,2067,dictlearn,svc_l1,yes,no,COBRE,100,29,tangent,1500,yes,189,yes,[ 0.759375],roc_auc,6.0
2068,2068,dictlearn,svc_l2,yes,no,COBRE,100,29,tangent,1500,yes,189,yes,[ 0.925],roc_auc,6.0
2069,2069,dictlearn,ridge,yes,no,COBRE,100,29,tangent,1500,yes,189,yes,[ 0.925],roc_auc,6.0
2070,2070,dictlearn,svc_l1,yes,no,COBRE,100,30,correlation,1500,yes,185,yes,[ 0.64375],roc_auc,6.0
2071,2071,dictlearn,svc_l2,yes,no,COBRE,100,30,correlation,1500,yes,185,yes,[ 0.765625],roc_auc,6.0
2072,2072,dictlearn,ridge,yes,no,COBRE,100,30,correlation,1500,yes,185,yes,[ 0.75625],roc_auc,6.0
2073,2073,dictlearn,svc_l1,yes,no,COBRE,100,30,partial correlation,1500,yes,185,yes,[ 0.56875],roc_auc,6.0
2074,2074,dictlearn,svc_l2,yes,no,COBRE,100,30,partial correlation,1500,yes,185,yes,[ 0.78125],roc_auc,6.0
2075,2075,dictlearn,ridge,yes,no,COBRE,100,30,partial correlation,1500,yes,185,yes,[ 0.78125],roc_auc,6.0
2076,2076,dictlearn,svc_l1,yes,no,COBRE,100,30,tangent,1500,yes,185,yes,[ 0.64375],roc_auc,6.0
2077,2077,dictlearn,svc_l2,yes,no,COBRE,100,30,tangent,1500,yes,185,yes,[ 0.815625],roc_auc,6.0
2078,2078,dictlearn,ridge,yes,no,COBRE,100,30,tangent,1500,yes,185,yes,[ 0.80625],roc_auc,6.0
2079,2079,dictlearn,svc_l1,yes,no,COBRE,100,31,correlation,1500,yes,185,yes,[ 0.60625],roc_auc,6.0
2080,2080,dictlearn,svc_l2,yes,no,COBRE,100,31,correlation,1500,yes,185,yes,[ 0.7],roc_auc,6.0
2081,2081,dictlearn,ridge,yes,no,COBRE,100,31,correlation,1500,yes,185,yes,[ 0.690625],roc_auc,6.0
2082,2082,dictlearn,svc_l1,yes,no,COBRE,100,31,partial correlation,1500,yes,185,yes,[ 0.734375],roc_auc,6.0
2083,2083,dictlearn,svc_l2,yes,no,COBRE,100,31,partial correlation,1500,yes,185,yes,[ 0.725],roc_auc,6.0
2084,2084,dictlearn,ridge,yes,no,COBRE,100,31,partial correlation,1500,yes,185,yes,[ 0.725],roc_auc,6.0
2085,2085,dictlearn,svc_l1,yes,no,COBRE,100,31,tangent,1500,yes,185,yes,[ 0.621875],roc_auc,6.0
2086,2086,dictlearn,svc_l2,yes,no,COBRE,100,31,tangent,1500,yes,185,yes,[ 0.775],roc_auc,6.0
2087,2087,dictlearn,ridge,yes,no,COBRE,100,31,tangent,1500,yes,185,yes,[ 0.775],roc_auc,6.0
2088,2088,dictlearn,svc_l1,yes,no,COBRE,100,32,correlation,1500,yes,183,yes,[ 0.690625],roc_auc,6.0
2089,2089,dictlearn,svc_l2,yes,no,COBRE,100,32,correlation,1500,yes,183,yes,[ 0.7625],roc_auc,6.0
2090,2090,dictlearn,ridge,yes,no,COBRE,100,32,correlation,1500,yes,183,yes,[ 0.7625],roc_auc,6.0
2091,2091,dictlearn,svc_l1,yes,no,COBRE,100,32,partial correlation,1500,yes,183,yes,[ 0.6375],roc_auc,6.0
2092,2092,dictlearn,svc_l2,yes,no,COBRE,100,32,partial correlation,1500,yes,183,yes,[ 0.646875],roc_auc,6.0
2093,2093,dictlearn,ridge,yes,no,COBRE,100,32,partial correlation,1500,yes,183,yes,[ 0.646875],roc_auc,6.0
2094,2094,dictlearn,svc_l1,yes,no,COBRE,100,32,tangent,1500,yes,183,yes,[ 0.715625],roc_auc,6.0
2095,2095,dictlearn,svc_l2,yes,no,COBRE,100,32,tangent,1500,yes,183,yes,[ 0.759375],roc_auc,6.0
2096,2096,dictlearn,ridge,yes,no,COBRE,100,32,tangent,1500,yes,183,yes,[ 0.765625],roc_auc,6.0
2097,2097,dictlearn,svc_l1,yes,no,COBRE,100,33,correlation,1500,yes,175,yes,[ 0.73125],roc_auc,6.0
2098,2098,dictlearn,svc_l2,yes,no,COBRE,100,33,correlation,1500,yes,175,yes,[ 0.83125],roc_auc,6.0
2099,2099,dictlearn,ridge,yes,no,COBRE,100,33,correlation,1500,yes,175,yes,[ 0.825],roc_auc,6.0
2100,2100,dictlearn,svc_l1,yes,no,COBRE,100,33,partial correlation,1500,yes,175,yes,[ 0.65625],roc_auc,6.0
2101,2101,dictlearn,svc_l2,yes,no,COBRE,100,33,partial correlation,1500,yes,175,yes,[ 0.871875],roc_auc,6.0
2102,2102,dictlearn,ridge,yes,no,COBRE,100,33,partial correlation,1500,yes,175,yes,[ 0.871875],roc_auc,6.0
2103,2103,dictlearn,svc_l1,yes,no,COBRE,100,33,tangent,1500,yes,175,yes,[ 0.734375],roc_auc,6.0
2104,2104,dictlearn,svc_l2,yes,no,COBRE,100,33,tangent,1500,yes,175,yes,[ 0.903125],roc_auc,6.0
2105,2105,dictlearn,ridge,yes,no,COBRE,100,33,tangent,1500,yes,175,yes,[ 0.909375],roc_auc,6.0
2106,2106,dictlearn,svc_l1,yes,no,COBRE,100,34,correlation,1500,yes,173,yes,[ 0.7375],roc_auc,6.0
2107,2107,dictlearn,svc_l2,yes,no,COBRE,100,34,correlation,1500,yes,173,yes,[ 0.825],roc_auc,6.0
2108,2108,dictlearn,ridge,yes,no,COBRE,100,34,correlation,1500,yes,173,yes,[ 0.81875],roc_auc,6.0
2109,2109,dictlearn,svc_l1,yes,no,COBRE,100,34,partial correlation,1500,yes,173,yes,[ 0.603125],roc_auc,6.0
2110,2110,dictlearn,svc_l2,yes,no,COBRE,100,34,partial correlation,1500,yes,173,yes,[ 0.90625],roc_auc,6.0
2111,2111,dictlearn,ridge,yes,no,COBRE,100,34,partial correlation,1500,yes,173,yes,[ 0.90625],roc_auc,6.0
2112,2112,dictlearn,svc_l1,yes,no,COBRE,100,34,tangent,1500,yes,173,yes,[ 0.753125],roc_auc,6.0
2113,2113,dictlearn,svc_l2,yes,no,COBRE,100,34,tangent,1500,yes,173,yes,[ 0.93125],roc_auc,6.0
2114,2114,dictlearn,ridge,yes,no,COBRE,100,34,tangent,1500,yes,173,yes,[ 0.93125],roc_auc,6.0
2115,2115,dictlearn,svc_l1,yes,no,COBRE,100,35,correlation,1500,yes,193,yes,[ 0.775],roc_auc,6.0
2116,2116,dictlearn,svc_l2,yes,no,COBRE,100,35,correlation,1500,yes,193,yes,[ 0.865625],roc_auc,6.0
2117,2117,dictlearn,ridge,yes,no,COBRE,100,35,correlation,1500,yes,193,yes,[ 0.86875],roc_auc,6.0
2118,2118,dictlearn,svc_l1,yes,no,COBRE,100,35,partial correlation,1500,yes,193,yes,[ 0.71875],roc_auc,6.0
2119,2119,dictlearn,svc_l2,yes,no,COBRE,100,35,partial correlation,1500,yes,193,yes,[ 0.921875],roc_auc,6.0
2120,2120,dictlearn,ridge,yes,no,COBRE,100,35,partial correlation,1500,yes,193,yes,[ 0.921875],roc_auc,6.0
2121,2121,dictlearn,svc_l1,yes,no,COBRE,100,35,tangent,1500,yes,193,yes,[ 0.771875],roc_auc,6.0
2122,2122,dictlearn,svc_l2,yes,no,COBRE,100,35,tangent,1500,yes,193,yes,[ 0.921875],roc_auc,6.0
2123,2123,dictlearn,ridge,yes,no,COBRE,100,35,tangent,1500,yes,193,yes,[ 0.921875],roc_auc,6.0
2124,2124,dictlearn,svc_l1,yes,no,COBRE,100,36,correlation,1500,yes,179,yes,[ 0.790625],roc_auc,6.0
2125,2125,dictlearn,svc_l2,yes,no,COBRE,100,36,correlation,1500,yes,179,yes,[ 0.846875],roc_auc,6.0
2126,2126,dictlearn,ridge,yes,no,COBRE,100,36,correlation,1500,yes,179,yes,[ 0.85625],roc_auc,6.0
2127,2127,dictlearn,svc_l1,yes,no,COBRE,100,36,partial correlation,1500,yes,179,yes,[ 0.678125],roc_auc,6.0
2128,2128,dictlearn,svc_l2,yes,no,COBRE,100,36,partial correlation,1500,yes,179,yes,[ 0.90625],roc_auc,6.0
2129,2129,dictlearn,ridge,yes,no,COBRE,100,36,partial correlation,1500,yes,179,yes,[ 0.903125],roc_auc,6.0
2130,2130,dictlearn,svc_l1,yes,no,COBRE,100,36,tangent,1500,yes,179,yes,[ 0.75625],roc_auc,6.0
2131,2131,dictlearn,svc_l2,yes,no,COBRE,100,36,tangent,1500,yes,179,yes,[ 0.915625],roc_auc,6.0
2132,2132,dictlearn,ridge,yes,no,COBRE,100,36,tangent,1500,yes,179,yes,[ 0.9125],roc_auc,6.0
2133,2133,dictlearn,svc_l1,yes,no,COBRE,100,37,correlation,1500,yes,182,yes,[ 0.596875],roc_auc,6.0
2134,2134,dictlearn,svc_l2,yes,no,COBRE,100,37,correlation,1500,yes,182,yes,[ 0.534375],roc_auc,6.0
2135,2135,dictlearn,ridge,yes,no,COBRE,100,37,correlation,1500,yes,182,yes,[ 0.5375],roc_auc,6.0
2136,2136,dictlearn,svc_l1,yes,no,COBRE,100,37,partial correlation,1500,yes,182,yes,[ 0.51875],roc_auc,6.0
2137,2137,dictlearn,svc_l2,yes,no,COBRE,100,37,partial correlation,1500,yes,182,yes,[ 0.715625],roc_auc,6.0
2138,2138,dictlearn,ridge,yes,no,COBRE,100,37,partial correlation,1500,yes,182,yes,[ 0.715625],roc_auc,6.0
2139,2139,dictlearn,svc_l1,yes,no,COBRE,100,37,tangent,1500,yes,182,yes,[ 0.61875],roc_auc,6.0
2140,2140,dictlearn,svc_l2,yes,no,COBRE,100,37,tangent,1500,yes,182,yes,[ 0.734375],roc_auc,6.0
2141,2141,dictlearn,ridge,yes,no,COBRE,100,37,tangent,1500,yes,182,yes,[ 0.740625],roc_auc,6.0
2142,2142,dictlearn,svc_l1,yes,no,COBRE,100,38,correlation,1500,yes,175,yes,[ 0.596875],roc_auc,6.0
2143,2143,dictlearn,svc_l2,yes,no,COBRE,100,38,correlation,1500,yes,175,yes,[ 0.58125],roc_auc,6.0
2144,2144,dictlearn,ridge,yes,no,COBRE,100,38,correlation,1500,yes,175,yes,[ 0.5625],roc_auc,6.0
2145,2145,dictlearn,svc_l1,yes,no,COBRE,100,38,partial correlation,1500,yes,175,yes,[ 0.66875],roc_auc,6.0
2146,2146,dictlearn,svc_l2,yes,no,COBRE,100,38,partial correlation,1500,yes,175,yes,[ 0.734375],roc_auc,6.0
2147,2147,dictlearn,ridge,yes,no,COBRE,100,38,partial correlation,1500,yes,175,yes,[ 0.734375],roc_auc,6.0
2148,2148,dictlearn,svc_l1,yes,no,COBRE,100,38,tangent,1500,yes,175,yes,[ 0.678125],roc_auc,6.0
2149,2149,dictlearn,svc_l2,yes,no,COBRE,100,38,tangent,1500,yes,175,yes,[ 0.765625],roc_auc,6.0
2150,2150,dictlearn,ridge,yes,no,COBRE,100,38,tangent,1500,yes,175,yes,[ 0.753125],roc_auc,6.0
2151,2151,dictlearn,svc_l1,yes,no,COBRE,100,39,correlation,1500,yes,182,yes,[ 0.69375],roc_auc,6.0
2152,2152,dictlearn,svc_l2,yes,no,COBRE,100,39,correlation,1500,yes,182,yes,[ 0.715625],roc_auc,6.0
2153,2153,dictlearn,ridge,yes,no,COBRE,100,39,correlation,1500,yes,182,yes,[ 0.715625],roc_auc,6.0
2154,2154,dictlearn,svc_l1,yes,no,COBRE,100,39,partial correlation,1500,yes,182,yes,[ 0.628125],roc_auc,6.0
2155,2155,dictlearn,svc_l2,yes,no,COBRE,100,39,partial correlation,1500,yes,182,yes,[ 0.784375],roc_auc,6.0
2156,2156,dictlearn,ridge,yes,no,COBRE,100,39,partial correlation,1500,yes,182,yes,[ 0.784375],roc_auc,6.0
2157,2157,dictlearn,svc_l1,yes,no,COBRE,100,39,tangent,1500,yes,182,yes,[ 0.684375],roc_auc,6.0
2158,2158,dictlearn,svc_l2,yes,no,COBRE,100,39,tangent,1500,yes,182,yes,[ 0.834375],roc_auc,6.0
2159,2159,dictlearn,ridge,yes,no,COBRE,100,39,tangent,1500,yes,182,yes,[ 0.83125],roc_auc,6.0
2160,2160,dictlearn,svc_l1,yes,no,COBRE,100,40,correlation,1500,yes,187,yes,[ 0.665625],roc_auc,6.0
2161,2161,dictlearn,svc_l2,yes,no,COBRE,100,40,correlation,1500,yes,187,yes,[ 0.7625],roc_auc,6.0
2162,2162,dictlearn,ridge,yes,no,COBRE,100,40,correlation,1500,yes,187,yes,[ 0.7625],roc_auc,6.0
2163,2163,dictlearn,svc_l1,yes,no,COBRE,100,40,partial correlation,1500,yes,187,yes,[ 0.509375],roc_auc,6.0
2164,2164,dictlearn,svc_l2,yes,no,COBRE,100,40,partial correlation,1500,yes,187,yes,[ 0.828125],roc_auc,6.0
2165,2165,dictlearn,ridge,yes,no,COBRE,100,40,partial correlation,1500,yes,187,yes,[ 0.828125],roc_auc,6.0
2166,2166,dictlearn,svc_l1,yes,no,COBRE,100,40,tangent,1500,yes,187,yes,[ 0.64375],roc_auc,6.0
2167,2167,dictlearn,svc_l2,yes,no,COBRE,100,40,tangent,1500,yes,187,yes,[ 0.859375],roc_auc,6.0
2168,2168,dictlearn,ridge,yes,no,COBRE,100,40,tangent,1500,yes,187,yes,[ 0.8625],roc_auc,6.0
2169,2169,dictlearn,svc_l1,yes,no,COBRE,100,41,correlation,1500,yes,185,yes,[ 0.68125],roc_auc,6.0
2170,2170,dictlearn,svc_l2,yes,no,COBRE,100,41,correlation,1500,yes,185,yes,[ 0.85],roc_auc,6.0
2171,2171,dictlearn,ridge,yes,no,COBRE,100,41,correlation,1500,yes,185,yes,[ 0.840625],roc_auc,6.0
2172,2172,dictlearn,svc_l1,yes,no,COBRE,100,41,partial correlation,1500,yes,185,yes,[ 0.671875],roc_auc,6.0
2173,2173,dictlearn,svc_l2,yes,no,COBRE,100,41,partial correlation,1500,yes,185,yes,[ 0.825],roc_auc,6.0
2174,2174,dictlearn,ridge,yes,no,COBRE,100,41,partial correlation,1500,yes,185,yes,[ 0.825],roc_auc,6.0
2175,2175,dictlearn,svc_l1,yes,no,COBRE,100,41,tangent,1500,yes,185,yes,[ 0.621875],roc_auc,6.0
2176,2176,dictlearn,svc_l2,yes,no,COBRE,100,41,tangent,1500,yes,185,yes,[ 0.9],roc_auc,6.0
2177,2177,dictlearn,ridge,yes,no,COBRE,100,41,tangent,1500,yes,185,yes,[ 0.9],roc_auc,6.0
2178,2178,dictlearn,svc_l1,yes,no,COBRE,100,42,correlation,1500,yes,185,yes,[ 0.5875],roc_auc,6.0
2179,2179,dictlearn,svc_l2,yes,no,COBRE,100,42,correlation,1500,yes,185,yes,[ 0.725],roc_auc,6.0
2180,2180,dictlearn,ridge,yes,no,COBRE,100,42,correlation,1500,yes,185,yes,[ 0.703125],roc_auc,6.0
2181,2181,dictlearn,svc_l1,yes,no,COBRE,100,42,partial correlation,1500,yes,185,yes,[ 0.671875],roc_auc,6.0
2182,2182,dictlearn,svc_l2,yes,no,COBRE,100,42,partial correlation,1500,yes,185,yes,[ 0.79375],roc_auc,6.0
2183,2183,dictlearn,ridge,yes,no,COBRE,100,42,partial correlation,1500,yes,185,yes,[ 0.79375],roc_auc,6.0
2184,2184,dictlearn,svc_l1,yes,no,COBRE,100,42,tangent,1500,yes,185,yes,[ 0.684375],roc_auc,6.0
2185,2185,dictlearn,svc_l2,yes,no,COBRE,100,42,tangent,1500,yes,185,yes,[ 0.825],roc_auc,6.0
2186,2186,dictlearn,ridge,yes,no,COBRE,100,42,tangent,1500,yes,185,yes,[ 0.821875],roc_auc,6.0
2187,2187,dictlearn,svc_l1,yes,no,COBRE,100,43,correlation,1500,yes,182,yes,[ 0.60625],roc_auc,6.0
2188,2188,dictlearn,svc_l2,yes,no,COBRE,100,43,correlation,1500,yes,182,yes,[ 0.709375],roc_auc,6.0
2189,2189,dictlearn,ridge,yes,no,COBRE,100,43,correlation,1500,yes,182,yes,[ 0.709375],roc_auc,6.0
2190,2190,dictlearn,svc_l1,yes,no,COBRE,100,43,partial correlation,1500,yes,182,yes,[ 0.73125],roc_auc,6.0
2191,2191,dictlearn,svc_l2,yes,no,COBRE,100,43,partial correlation,1500,yes,182,yes,[ 0.828125],roc_auc,6.0
2192,2192,dictlearn,ridge,yes,no,COBRE,100,43,partial correlation,1500,yes,182,yes,[ 0.828125],roc_auc,6.0
2193,2193,dictlearn,svc_l1,yes,no,COBRE,100,43,tangent,1500,yes,182,yes,[ 0.871875],roc_auc,6.0
2194,2194,dictlearn,svc_l2,yes,no,COBRE,100,43,tangent,1500,yes,182,yes,[ 0.821875],roc_auc,6.0
2195,2195,dictlearn,ridge,yes,no,COBRE,100,43,tangent,1500,yes,182,yes,[ 0.825],roc_auc,6.0
2196,2196,dictlearn,svc_l1,yes,no,COBRE,100,44,correlation,1500,yes,179,yes,[ 0.703125],roc_auc,6.0
2197,2197,dictlearn,svc_l2,yes,no,COBRE,100,44,correlation,1500,yes,179,yes,[ 0.778125],roc_auc,6.0
2198,2198,dictlearn,ridge,yes,no,COBRE,100,44,correlation,1500,yes,179,yes,[ 0.78125],roc_auc,6.0
2199,2199,dictlearn,svc_l1,yes,no,COBRE,100,44,partial correlation,1500,yes,179,yes,[ 0.709375],roc_auc,6.0
2200,2200,dictlearn,svc_l2,yes,no,COBRE,100,44,partial correlation,1500,yes,179,yes,[ 0.75625],roc_auc,6.0
2201,2201,dictlearn,ridge,yes,no,COBRE,100,44,partial correlation,1500,yes,179,yes,[ 0.75625],roc_auc,6.0
2202,2202,dictlearn,svc_l1,yes,no,COBRE,100,44,tangent,1500,yes,179,yes,[ 0.75],roc_auc,6.0
2203,2203,dictlearn,svc_l2,yes,no,COBRE,100,44,tangent,1500,yes,179,yes,[ 0.821875],roc_auc,6.0
2204,2204,dictlearn,ridge,yes,no,COBRE,100,44,tangent,1500,yes,179,yes,[ 0.834375],roc_auc,6.0
2205,2205,dictlearn,svc_l1,yes,no,COBRE,100,45,correlation,1500,yes,178,yes,[ 0.746875],roc_auc,6.0
2206,2206,dictlearn,svc_l2,yes,no,COBRE,100,45,correlation,1500,yes,178,yes,[ 0.75],roc_auc,6.0
2207,2207,dictlearn,ridge,yes,no,COBRE,100,45,correlation,1500,yes,178,yes,[ 0.753125],roc_auc,6.0
2208,2208,dictlearn,svc_l1,yes,no,COBRE,100,45,partial correlation,1500,yes,178,yes,[ 0.625],roc_auc,6.0
2209,2209,dictlearn,svc_l2,yes,no,COBRE,100,45,partial correlation,1500,yes,178,yes,[ 0.846875],roc_auc,6.0
2210,2210,dictlearn,ridge,yes,no,COBRE,100,45,partial correlation,1500,yes,178,yes,[ 0.846875],roc_auc,6.0
2211,2211,dictlearn,svc_l1,yes,no,COBRE,100,45,tangent,1500,yes,178,yes,[ 0.521875],roc_auc,6.0
2212,2212,dictlearn,svc_l2,yes,no,COBRE,100,45,tangent,1500,yes,178,yes,[ 0.91875],roc_auc,6.0
2213,2213,dictlearn,ridge,yes,no,COBRE,100,45,tangent,1500,yes,178,yes,[ 0.915625],roc_auc,6.0
2214,2214,dictlearn,svc_l1,yes,no,COBRE,100,46,correlation,1500,yes,181,yes,[ 0.76875],roc_auc,6.0
2215,2215,dictlearn,svc_l2,yes,no,COBRE,100,46,correlation,1500,yes,181,yes,[ 0.725],roc_auc,6.0
2216,2216,dictlearn,ridge,yes,no,COBRE,100,46,correlation,1500,yes,181,yes,[ 0.721875],roc_auc,6.0
