,Unnamed: 0,atlas,classifier,compcor_10,connectome_regress,dataset,iter_shuffle_split,measure,motion_regress,n_clusters,n_components,n_iter,n_regions,scores,scoring,smoothing_fwhm
1540,1540,ho_cort_symm_split,svc_l2,yes,no,COBRE,57.0,correlation,yes,,,,96,[ 0.584375],roc_auc,6.0
1541,1541,ho_cort_symm_split,ridge,yes,no,COBRE,57.0,correlation,yes,,,,96,[ 0.571875],roc_auc,6.0
1542,1542,ho_cort_symm_split,svc_l1,yes,no,COBRE,57.0,partial correlation,yes,,,,96,[ 0.534375],roc_auc,6.0
1543,1543,ho_cort_symm_split,svc_l2,yes,no,COBRE,57.0,partial correlation,yes,,,,96,[ 0.628125],roc_auc,6.0
1544,1544,ho_cort_symm_split,ridge,yes,no,COBRE,57.0,partial correlation,yes,,,,96,[ 0.628125],roc_auc,6.0
1545,1545,ho_cort_symm_split,svc_l1,yes,no,COBRE,57.0,tangent,yes,,,,96,[ 0.615625],roc_auc,6.0
1546,1546,ho_cort_symm_split,svc_l2,yes,no,COBRE,57.0,tangent,yes,,,,96,[ 0.70625],roc_auc,6.0
1547,1547,ho_cort_symm_split,ridge,yes,no,COBRE,57.0,tangent,yes,,,,96,[ 0.696875],roc_auc,6.0
1548,1548,aal_spm12,svc_l1,yes,no,COBRE,57.0,correlation,yes,,,,117,[ 0.7375],roc_auc,6.0
1549,1549,aal_spm12,svc_l2,yes,no,COBRE,57.0,correlation,yes,,,,117,[ 0.696875],roc_auc,6.0
1550,1550,aal_spm12,ridge,yes,no,COBRE,57.0,correlation,yes,,,,117,[ 0.703125],roc_auc,6.0
1551,1551,aal_spm12,svc_l1,yes,no,COBRE,57.0,partial correlation,yes,,,,117,[ 0.515625],roc_auc,6.0
1552,1552,aal_spm12,svc_l2,yes,no,COBRE,57.0,partial correlation,yes,,,,117,[ 0.76875],roc_auc,6.0
1553,1553,aal_spm12,ridge,yes,no,COBRE,57.0,partial correlation,yes,,,,117,[ 0.771875],roc_auc,6.0
1554,1554,aal_spm12,svc_l1,yes,no,COBRE,57.0,tangent,yes,,,,117,[ 0.665625],roc_auc,6.0
1555,1555,aal_spm12,svc_l2,yes,no,COBRE,57.0,tangent,yes,,,,117,[ 0.771875],roc_auc,6.0
1556,1556,aal_spm12,ridge,yes,no,COBRE,57.0,tangent,yes,,,,117,[ 0.775],roc_auc,6.0
1557,1557,basc_scale122,svc_l1,yes,no,COBRE,57.0,correlation,yes,,,,122,[ 0.621875],roc_auc,6.0
1558,1558,basc_scale122,svc_l2,yes,no,COBRE,57.0,correlation,yes,,,,122,[ 0.64375],roc_auc,6.0
1559,1559,basc_scale122,ridge,yes,no,COBRE,57.0,correlation,yes,,,,122,[ 0.64375],roc_auc,6.0
1560,1560,basc_scale122,svc_l1,yes,no,COBRE,57.0,partial correlation,yes,,,,122,[ 0.675],roc_auc,6.0
1561,1561,basc_scale122,svc_l2,yes,no,COBRE,57.0,partial correlation,yes,,,,122,[ 0.771875],roc_auc,6.0
1562,1562,basc_scale122,ridge,yes,no,COBRE,57.0,partial correlation,yes,,,,122,[ 0.771875],roc_auc,6.0
1563,1563,basc_scale122,svc_l1,yes,no,COBRE,57.0,tangent,yes,,,,122,[ 0.65625],roc_auc,6.0
1564,1564,basc_scale122,svc_l2,yes,no,COBRE,57.0,tangent,yes,,,,122,[ 0.796875],roc_auc,6.0
1565,1565,basc_scale122,ridge,yes,no,COBRE,57.0,tangent,yes,,,,122,[ 0.79375],roc_auc,6.0
1566,1566,ho_cort_symm_split,svc_l1,yes,no,COBRE,58.0,correlation,yes,,,,96,[ 0.79375],roc_auc,6.0
1567,1567,ho_cort_symm_split,svc_l2,yes,no,COBRE,58.0,correlation,yes,,,,96,[ 0.85],roc_auc,6.0
1568,1568,ho_cort_symm_split,ridge,yes,no,COBRE,58.0,correlation,yes,,,,96,[ 0.846875],roc_auc,6.0
1569,1569,ho_cort_symm_split,svc_l1,yes,no,COBRE,58.0,partial correlation,yes,,,,96,[ 0.54375],roc_auc,6.0
1570,1570,ho_cort_symm_split,svc_l2,yes,no,COBRE,58.0,partial correlation,yes,,,,96,[ 0.765625],roc_auc,6.0
1571,1571,ho_cort_symm_split,ridge,yes,no,COBRE,58.0,partial correlation,yes,,,,96,[ 0.76875],roc_auc,6.0
1572,1572,ho_cort_symm_split,svc_l1,yes,no,COBRE,58.0,tangent,yes,,,,96,[ 0.6875],roc_auc,6.0
1573,1573,ho_cort_symm_split,svc_l2,yes,no,COBRE,58.0,tangent,yes,,,,96,[ 0.825],roc_auc,6.0
1574,1574,ho_cort_symm_split,ridge,yes,no,COBRE,58.0,tangent,yes,,,,96,[ 0.828125],roc_auc,6.0
1575,1575,aal_spm12,svc_l1,yes,no,COBRE,58.0,correlation,yes,,,,117,[ 0.778125],roc_auc,6.0
1576,1576,aal_spm12,svc_l2,yes,no,COBRE,58.0,correlation,yes,,,,117,[ 0.775],roc_auc,6.0
1577,1577,aal_spm12,ridge,yes,no,COBRE,58.0,correlation,yes,,,,117,[ 0.771875],roc_auc,6.0
1578,1578,aal_spm12,svc_l1,yes,no,COBRE,58.0,partial correlation,yes,,,,117,[ 0.375],roc_auc,6.0
1579,1579,aal_spm12,svc_l2,yes,no,COBRE,58.0,partial correlation,yes,,,,117,[ 0.721875],roc_auc,6.0
1580,1580,aal_spm12,ridge,yes,no,COBRE,58.0,partial correlation,yes,,,,117,[ 0.721875],roc_auc,6.0
1581,1581,aal_spm12,svc_l1,yes,no,COBRE,58.0,tangent,yes,,,,117,[ 0.746875],roc_auc,6.0
1582,1582,aal_spm12,svc_l2,yes,no,COBRE,58.0,tangent,yes,,,,117,[ 0.84375],roc_auc,6.0
1583,1583,aal_spm12,ridge,yes,no,COBRE,58.0,tangent,yes,,,,117,[ 0.846875],roc_auc,6.0
1584,1584,basc_scale122,svc_l1,yes,no,COBRE,58.0,correlation,yes,,,,122,[ 0.721875],roc_auc,6.0
1585,1585,basc_scale122,svc_l2,yes,no,COBRE,58.0,correlation,yes,,,,122,[ 0.771875],roc_auc,6.0
1586,1586,basc_scale122,ridge,yes,no,COBRE,58.0,correlation,yes,,,,122,[ 0.771875],roc_auc,6.0
1587,1587,basc_scale122,svc_l1,yes,no,COBRE,58.0,partial correlation,yes,,,,122,[ 0.425],roc_auc,6.0
1588,1588,basc_scale122,svc_l2,yes,no,COBRE,58.0,partial correlation,yes,,,,122,[ 0.70625],roc_auc,6.0
1589,1589,basc_scale122,ridge,yes,no,COBRE,58.0,partial correlation,yes,,,,122,[ 0.703125],roc_auc,6.0
1590,1590,basc_scale122,svc_l1,yes,no,COBRE,58.0,tangent,yes,,,,122,[ 0.603125],roc_auc,6.0
1591,1591,basc_scale122,svc_l2,yes,no,COBRE,58.0,tangent,yes,,,,122,[ 0.803125],roc_auc,6.0
1592,1592,basc_scale122,ridge,yes,no,COBRE,58.0,tangent,yes,,,,122,[ 0.80625],roc_auc,6.0
1593,1593,ho_cort_symm_split,svc_l1,yes,no,COBRE,59.0,correlation,yes,,,,96,[ 0.690625],roc_auc,6.0
1594,1594,ho_cort_symm_split,svc_l2,yes,no,COBRE,59.0,correlation,yes,,,,96,[ 0.725],roc_auc,6.0
1595,1595,ho_cort_symm_split,ridge,yes,no,COBRE,59.0,correlation,yes,,,,96,[ 0.709375],roc_auc,6.0
1596,1596,ho_cort_symm_split,svc_l1,yes,no,COBRE,59.0,partial correlation,yes,,,,96,[ 0.4375],roc_auc,6.0
1597,1597,ho_cort_symm_split,svc_l2,yes,no,COBRE,59.0,partial correlation,yes,,,,96,[ 0.46875],roc_auc,6.0
1598,1598,ho_cort_symm_split,ridge,yes,no,COBRE,59.0,partial correlation,yes,,,,96,[ 0.465625],roc_auc,6.0
1599,1599,ho_cort_symm_split,svc_l1,yes,no,COBRE,59.0,tangent,yes,,,,96,[ 0.459375],roc_auc,6.0
1600,1600,ho_cort_symm_split,svc_l2,yes,no,COBRE,59.0,tangent,yes,,,,96,[ 0.59375],roc_auc,6.0
1601,1601,ho_cort_symm_split,ridge,yes,no,COBRE,59.0,tangent,yes,,,,96,[ 0.590625],roc_auc,6.0
1602,1602,aal_spm12,svc_l1,yes,no,COBRE,59.0,correlation,yes,,,,117,[ 0.621875],roc_auc,6.0
1603,1603,aal_spm12,svc_l2,yes,no,COBRE,59.0,correlation,yes,,,,117,[ 0.76875],roc_auc,6.0
1604,1604,aal_spm12,ridge,yes,no,COBRE,59.0,correlation,yes,,,,117,[ 0.76875],roc_auc,6.0
1605,1605,aal_spm12,svc_l1,yes,no,COBRE,59.0,partial correlation,yes,,,,117,[ 0.4625],roc_auc,6.0
1606,1606,aal_spm12,svc_l2,yes,no,COBRE,59.0,partial correlation,yes,,,,117,[ 0.753125],roc_auc,6.0
1607,1607,aal_spm12,ridge,yes,no,COBRE,59.0,partial correlation,yes,,,,117,[ 0.753125],roc_auc,6.0
1608,1608,aal_spm12,svc_l1,yes,no,COBRE,59.0,tangent,yes,,,,117,[ 0.621875],roc_auc,6.0
1609,1609,aal_spm12,svc_l2,yes,no,COBRE,59.0,tangent,yes,,,,117,[ 0.84375],roc_auc,6.0
1610,1610,aal_spm12,ridge,yes,no,COBRE,59.0,tangent,yes,,,,117,[ 0.84375],roc_auc,6.0
1611,1611,basc_scale122,svc_l1,yes,no,COBRE,59.0,correlation,yes,,,,122,[ 0.746875],roc_auc,6.0
1612,1612,basc_scale122,svc_l2,yes,no,COBRE,59.0,correlation,yes,,,,122,[ 0.734375],roc_auc,6.0
1613,1613,basc_scale122,ridge,yes,no,COBRE,59.0,correlation,yes,,,,122,[ 0.721875],roc_auc,6.0
1614,1614,basc_scale122,svc_l1,yes,no,COBRE,59.0,partial correlation,yes,,,,122,[ 0.66875],roc_auc,6.0
1615,1615,basc_scale122,svc_l2,yes,no,COBRE,59.0,partial correlation,yes,,,,122,[ 0.821875],roc_auc,6.0
1616,1616,basc_scale122,ridge,yes,no,COBRE,59.0,partial correlation,yes,,,,122,[ 0.821875],roc_auc,6.0
1617,1617,basc_scale122,svc_l1,yes,no,COBRE,59.0,tangent,yes,,,,122,[ 0.75],roc_auc,6.0
1618,1618,basc_scale122,svc_l2,yes,no,COBRE,59.0,tangent,yes,,,,122,[ 0.8625],roc_auc,6.0
1619,1619,basc_scale122,ridge,yes,no,COBRE,59.0,tangent,yes,,,,122,[ 0.859375],roc_auc,6.0
1620,1620,ho_cort_symm_split,svc_l1,yes,no,COBRE,60.0,correlation,yes,,,,96,[ 0.80625],roc_auc,6.0
1621,1621,ho_cort_symm_split,svc_l2,yes,no,COBRE,60.0,correlation,yes,,,,96,[ 0.784375],roc_auc,6.0
1622,1622,ho_cort_symm_split,ridge,yes,no,COBRE,60.0,correlation,yes,,,,96,[ 0.775],roc_auc,6.0
1623,1623,ho_cort_symm_split,svc_l1,yes,no,COBRE,60.0,partial correlation,yes,,,,96,[ 0.534375],roc_auc,6.0
1624,1624,ho_cort_symm_split,svc_l2,yes,no,COBRE,60.0,partial correlation,yes,,,,96,[ 0.7],roc_auc,6.0
1625,1625,ho_cort_symm_split,ridge,yes,no,COBRE,60.0,partial correlation,yes,,,,96,[ 0.69375],roc_auc,6.0
1626,1626,ho_cort_symm_split,svc_l1,yes,no,COBRE,60.0,tangent,yes,,,,96,[ 0.5625],roc_auc,6.0
1627,1627,ho_cort_symm_split,svc_l2,yes,no,COBRE,60.0,tangent,yes,,,,96,[ 0.75625],roc_auc,6.0
1628,1628,ho_cort_symm_split,ridge,yes,no,COBRE,60.0,tangent,yes,,,,96,[ 0.75625],roc_auc,6.0
1629,1629,aal_spm12,svc_l1,yes,no,COBRE,60.0,correlation,yes,,,,117,[ 0.65625],roc_auc,6.0
1630,1630,aal_spm12,svc_l2,yes,no,COBRE,60.0,correlation,yes,,,,117,[ 0.78125],roc_auc,6.0
1631,1631,aal_spm12,ridge,yes,no,COBRE,60.0,correlation,yes,,,,117,[ 0.784375],roc_auc,6.0
1632,1632,aal_spm12,svc_l1,yes,no,COBRE,60.0,partial correlation,yes,,,,117,[ 0.565625],roc_auc,6.0
1633,1633,aal_spm12,svc_l2,yes,no,COBRE,60.0,partial correlation,yes,,,,117,[ 0.7875],roc_auc,6.0
1634,1634,aal_spm12,ridge,yes,no,COBRE,60.0,partial correlation,yes,,,,117,[ 0.7875],roc_auc,6.0
1635,1635,aal_spm12,svc_l1,yes,no,COBRE,60.0,tangent,yes,,,,117,[ 0.75625],roc_auc,6.0
1636,1636,aal_spm12,svc_l2,yes,no,COBRE,60.0,tangent,yes,,,,117,[ 0.871875],roc_auc,6.0
1637,1637,aal_spm12,ridge,yes,no,COBRE,60.0,tangent,yes,,,,117,[ 0.871875],roc_auc,6.0
1638,1638,basc_scale122,svc_l1,yes,no,COBRE,60.0,correlation,yes,,,,122,[ 0.715625],roc_auc,6.0
1639,1639,basc_scale122,svc_l2,yes,no,COBRE,60.0,correlation,yes,,,,122,[ 0.828125],roc_auc,6.0
1640,1640,basc_scale122,ridge,yes,no,COBRE,60.0,correlation,yes,,,,122,[ 0.83125],roc_auc,6.0
1641,1641,basc_scale122,svc_l1,yes,no,COBRE,60.0,partial correlation,yes,,,,122,[ 0.628125],roc_auc,6.0
1642,1642,basc_scale122,svc_l2,yes,no,COBRE,60.0,partial correlation,yes,,,,122,[ 0.81875],roc_auc,6.0
1643,1643,basc_scale122,ridge,yes,no,COBRE,60.0,partial correlation,yes,,,,122,[ 0.81875],roc_auc,6.0
1644,1644,basc_scale122,svc_l1,yes,no,COBRE,60.0,tangent,yes,,,,122,[ 0.65625],roc_auc,6.0
1645,1645,basc_scale122,svc_l2,yes,no,COBRE,60.0,tangent,yes,,,,122,[ 0.88125],roc_auc,6.0
1646,1646,basc_scale122,ridge,yes,no,COBRE,60.0,tangent,yes,,,,122,[ 0.88125],roc_auc,6.0
1647,1647,ho_cort_symm_split,svc_l1,yes,no,COBRE,61.0,correlation,yes,,,,96,[ 0.625],roc_auc,6.0
1648,1648,ho_cort_symm_split,svc_l2,yes,no,COBRE,61.0,correlation,yes,,,,96,[ 0.63125],roc_auc,6.0
1649,1649,ho_cort_symm_split,ridge,yes,no,COBRE,61.0,correlation,yes,,,,96,[ 0.628125],roc_auc,6.0
1650,1650,ho_cort_symm_split,svc_l1,yes,no,COBRE,61.0,partial correlation,yes,,,,96,[ 0.628125],roc_auc,6.0
1651,1651,ho_cort_symm_split,svc_l2,yes,no,COBRE,61.0,partial correlation,yes,,,,96,[ 0.596875],roc_auc,6.0
1652,1652,ho_cort_symm_split,ridge,yes,no,COBRE,61.0,partial correlation,yes,,,,96,[ 0.6],roc_auc,6.0
1653,1653,ho_cort_symm_split,svc_l1,yes,no,COBRE,61.0,tangent,yes,,,,96,[ 0.553125],roc_auc,6.0
1654,1654,ho_cort_symm_split,svc_l2,yes,no,COBRE,61.0,tangent,yes,,,,96,[ 0.634375],roc_auc,6.0
1655,1655,ho_cort_symm_split,ridge,yes,no,COBRE,61.0,tangent,yes,,,,96,[ 0.634375],roc_auc,6.0
1656,1656,aal_spm12,svc_l1,yes,no,COBRE,61.0,correlation,yes,,,,117,[ 0.6875],roc_auc,6.0
1657,1657,aal_spm12,svc_l2,yes,no,COBRE,61.0,correlation,yes,,,,117,[ 0.678125],roc_auc,6.0
1658,1658,aal_spm12,ridge,yes,no,COBRE,61.0,correlation,yes,,,,117,[ 0.65],roc_auc,6.0
1659,1659,aal_spm12,svc_l1,yes,no,COBRE,61.0,partial correlation,yes,,,,117,[ 0.425],roc_auc,6.0
1660,1660,aal_spm12,svc_l2,yes,no,COBRE,61.0,partial correlation,yes,,,,117,[ 0.76875],roc_auc,6.0
1661,1661,aal_spm12,ridge,yes,no,COBRE,61.0,partial correlation,yes,,,,117,[ 0.771875],roc_auc,6.0
1662,1662,aal_spm12,svc_l1,yes,no,COBRE,61.0,tangent,yes,,,,117,[ 0.540625],roc_auc,6.0
1663,1663,aal_spm12,svc_l2,yes,no,COBRE,61.0,tangent,yes,,,,117,[ 0.715625],roc_auc,6.0
1664,1664,aal_spm12,ridge,yes,no,COBRE,61.0,tangent,yes,,,,117,[ 0.709375],roc_auc,6.0
1665,1665,basc_scale122,svc_l1,yes,no,COBRE,61.0,correlation,yes,,,,122,[ 0.678125],roc_auc,6.0
1666,1666,basc_scale122,svc_l2,yes,no,COBRE,61.0,correlation,yes,,,,122,[ 0.7125],roc_auc,6.0
1667,1667,basc_scale122,ridge,yes,no,COBRE,61.0,correlation,yes,,,,122,[ 0.69375],roc_auc,6.0
1668,1668,basc_scale122,svc_l1,yes,no,COBRE,61.0,partial correlation,yes,,,,122,[ 0.425],roc_auc,6.0
1669,1669,basc_scale122,svc_l2,yes,no,COBRE,61.0,partial correlation,yes,,,,122,[ 0.725],roc_auc,6.0
1670,1670,basc_scale122,ridge,yes,no,COBRE,61.0,partial correlation,yes,,,,122,[ 0.71875],roc_auc,6.0
1671,1671,basc_scale122,svc_l1,yes,no,COBRE,61.0,tangent,yes,,,,122,[ 0.45625],roc_auc,6.0
1672,1672,basc_scale122,svc_l2,yes,no,COBRE,61.0,tangent,yes,,,,122,[ 0.7125],roc_auc,6.0
1673,1673,basc_scale122,ridge,yes,no,COBRE,61.0,tangent,yes,,,,122,[ 0.7125],roc_auc,6.0
1674,1674,ho_cort_symm_split,svc_l1,yes,no,COBRE,62.0,correlation,yes,,,,96,[ 0.70625],roc_auc,6.0
1675,1675,ho_cort_symm_split,svc_l2,yes,no,COBRE,62.0,correlation,yes,,,,96,[ 0.765625],roc_auc,6.0
1676,1676,ho_cort_symm_split,ridge,yes,no,COBRE,62.0,correlation,yes,,,,96,[ 0.771875],roc_auc,6.0
1677,1677,ho_cort_symm_split,svc_l1,yes,no,COBRE,62.0,partial correlation,yes,,,,96,[ 0.634375],roc_auc,6.0
1678,1678,ho_cort_symm_split,svc_l2,yes,no,COBRE,62.0,partial correlation,yes,,,,96,[ 0.66875],roc_auc,6.0
1679,1679,ho_cort_symm_split,ridge,yes,no,COBRE,62.0,partial correlation,yes,,,,96,[ 0.671875],roc_auc,6.0
1680,1680,ho_cort_symm_split,svc_l1,yes,no,COBRE,62.0,tangent,yes,,,,96,[ 0.53125],roc_auc,6.0
1681,1681,ho_cort_symm_split,svc_l2,yes,no,COBRE,62.0,tangent,yes,,,,96,[ 0.75],roc_auc,6.0
1682,1682,ho_cort_symm_split,ridge,yes,no,COBRE,62.0,tangent,yes,,,,96,[ 0.759375],roc_auc,6.0
1683,1683,aal_spm12,svc_l1,yes,no,COBRE,62.0,correlation,yes,,,,117,[ 0.6625],roc_auc,6.0
1684,1684,aal_spm12,svc_l2,yes,no,COBRE,62.0,correlation,yes,,,,117,[ 0.784375],roc_auc,6.0
1685,1685,aal_spm12,ridge,yes,no,COBRE,62.0,correlation,yes,,,,117,[ 0.76875],roc_auc,6.0
1686,1686,aal_spm12,svc_l1,yes,no,COBRE,62.0,partial correlation,yes,,,,117,[ 0.59375],roc_auc,6.0
1687,1687,aal_spm12,svc_l2,yes,no,COBRE,62.0,partial correlation,yes,,,,117,[ 0.85625],roc_auc,6.0
1688,1688,aal_spm12,ridge,yes,no,COBRE,62.0,partial correlation,yes,,,,117,[ 0.85625],roc_auc,6.0
1689,1689,aal_spm12,svc_l1,yes,no,COBRE,62.0,tangent,yes,,,,117,[ 0.65625],roc_auc,6.0
1690,1690,aal_spm12,svc_l2,yes,no,COBRE,62.0,tangent,yes,,,,117,[ 0.85625],roc_auc,6.0
1691,1691,aal_spm12,ridge,yes,no,COBRE,62.0,tangent,yes,,,,117,[ 0.85625],roc_auc,6.0
1692,1692,basc_scale122,svc_l1,yes,no,COBRE,62.0,correlation,yes,,,,122,[ 0.584375],roc_auc,6.0
1693,1693,basc_scale122,svc_l2,yes,no,COBRE,62.0,correlation,yes,,,,122,[ 0.7625],roc_auc,6.0
1694,1694,basc_scale122,ridge,yes,no,COBRE,62.0,correlation,yes,,,,122,[ 0.75625],roc_auc,6.0
1695,1695,basc_scale122,svc_l1,yes,no,COBRE,62.0,partial correlation,yes,,,,122,[ 0.628125],roc_auc,6.0
1696,1696,basc_scale122,svc_l2,yes,no,COBRE,62.0,partial correlation,yes,,,,122,[ 0.890625],roc_auc,6.0
1697,1697,basc_scale122,ridge,yes,no,COBRE,62.0,partial correlation,yes,,,,122,[ 0.890625],roc_auc,6.0
1698,1698,basc_scale122,svc_l1,yes,no,COBRE,62.0,tangent,yes,,,,122,[ 0.775],roc_auc,6.0
1699,1699,basc_scale122,svc_l2,yes,no,COBRE,62.0,tangent,yes,,,,122,[ 0.890625],roc_auc,6.0
1700,1700,basc_scale122,ridge,yes,no,COBRE,62.0,tangent,yes,,,,122,[ 0.890625],roc_auc,6.0
1701,1701,ho_cort_symm_split,svc_l1,yes,no,COBRE,63.0,correlation,yes,,,,96,[ 0.5625],roc_auc,6.0
1702,1702,ho_cort_symm_split,svc_l2,yes,no,COBRE,63.0,correlation,yes,,,,96,[ 0.603125],roc_auc,6.0
1703,1703,ho_cort_symm_split,ridge,yes,no,COBRE,63.0,correlation,yes,,,,96,[ 0.59375],roc_auc,6.0
1704,1704,ho_cort_symm_split,svc_l1,yes,no,COBRE,63.0,partial correlation,yes,,,,96,[ 0.66875],roc_auc,6.0
1705,1705,ho_cort_symm_split,svc_l2,yes,no,COBRE,63.0,partial correlation,yes,,,,96,[ 0.7625],roc_auc,6.0
1706,1706,ho_cort_symm_split,ridge,yes,no,COBRE,63.0,partial correlation,yes,,,,96,[ 0.7625],roc_auc,6.0
1707,1707,ho_cort_symm_split,svc_l1,yes,no,COBRE,63.0,tangent,yes,,,,96,[ 0.590625],roc_auc,6.0
1708,1708,ho_cort_symm_split,svc_l2,yes,no,COBRE,63.0,tangent,yes,,,,96,[ 0.80625],roc_auc,6.0
1709,1709,ho_cort_symm_split,ridge,yes,no,COBRE,63.0,tangent,yes,,,,96,[ 0.803125],roc_auc,6.0
1710,1710,aal_spm12,svc_l1,yes,no,COBRE,63.0,correlation,yes,,,,117,[ 0.575],roc_auc,6.0
1711,1711,aal_spm12,svc_l2,yes,no,COBRE,63.0,correlation,yes,,,,117,[ 0.696875],roc_auc,6.0
1712,1712,aal_spm12,ridge,yes,no,COBRE,63.0,correlation,yes,,,,117,[ 0.6875],roc_auc,6.0
1713,1713,aal_spm12,svc_l1,yes,no,COBRE,63.0,partial correlation,yes,,,,117,[ 0.5],roc_auc,6.0
1714,1714,aal_spm12,svc_l2,yes,no,COBRE,63.0,partial correlation,yes,,,,117,[ 0.79375],roc_auc,6.0
1715,1715,aal_spm12,ridge,yes,no,COBRE,63.0,partial correlation,yes,,,,117,[ 0.79375],roc_auc,6.0
1716,1716,aal_spm12,svc_l1,yes,no,COBRE,63.0,tangent,yes,,,,117,[ 0.653125],roc_auc,6.0
1717,1717,aal_spm12,svc_l2,yes,no,COBRE,63.0,tangent,yes,,,,117,[ 0.84375],roc_auc,6.0
1718,1718,aal_spm12,ridge,yes,no,COBRE,63.0,tangent,yes,,,,117,[ 0.8375],roc_auc,6.0
1719,1719,basc_scale122,svc_l1,yes,no,COBRE,63.0,correlation,yes,,,,122,[ 0.5125],roc_auc,6.0
1720,1720,basc_scale122,svc_l2,yes,no,COBRE,63.0,correlation,yes,,,,122,[ 0.640625],roc_auc,6.0
1721,1721,basc_scale122,ridge,yes,no,COBRE,63.0,correlation,yes,,,,122,[ 0.646875],roc_auc,6.0
1722,1722,basc_scale122,svc_l1,yes,no,COBRE,63.0,partial correlation,yes,,,,122,[ 0.609375],roc_auc,6.0
1723,1723,basc_scale122,svc_l2,yes,no,COBRE,63.0,partial correlation,yes,,,,122,[ 0.753125],roc_auc,6.0
1724,1724,basc_scale122,ridge,yes,no,COBRE,63.0,partial correlation,yes,,,,122,[ 0.753125],roc_auc,6.0
1725,1725,basc_scale122,svc_l1,yes,no,COBRE,63.0,tangent,yes,,,,122,[ 0.665625],roc_auc,6.0
1726,1726,basc_scale122,svc_l2,yes,no,COBRE,63.0,tangent,yes,,,,122,[ 0.834375],roc_auc,6.0
1727,1727,basc_scale122,ridge,yes,no,COBRE,63.0,tangent,yes,,,,122,[ 0.828125],roc_auc,6.0
1728,1728,ho_cort_symm_split,svc_l1,yes,no,COBRE,64.0,correlation,yes,,,,96,[ 0.634375],roc_auc,6.0
1729,1729,ho_cort_symm_split,svc_l2,yes,no,COBRE,64.0,correlation,yes,,,,96,[ 0.640625],roc_auc,6.0
1730,1730,ho_cort_symm_split,ridge,yes,no,COBRE,64.0,correlation,yes,,,,96,[ 0.640625],roc_auc,6.0
1731,1731,ho_cort_symm_split,svc_l1,yes,no,COBRE,64.0,partial correlation,yes,,,,96,[ 0.55],roc_auc,6.0
1732,1732,ho_cort_symm_split,svc_l2,yes,no,COBRE,64.0,partial correlation,yes,,,,96,[ 0.5375],roc_auc,6.0
1733,1733,ho_cort_symm_split,ridge,yes,no,COBRE,64.0,partial correlation,yes,,,,96,[ 0.534375],roc_auc,6.0
1734,1734,ho_cort_symm_split,svc_l1,yes,no,COBRE,64.0,tangent,yes,,,,96,[ 0.71875],roc_auc,6.0
1735,1735,ho_cort_symm_split,svc_l2,yes,no,COBRE,64.0,tangent,yes,,,,96,[ 0.70625],roc_auc,6.0
1736,1736,ho_cort_symm_split,ridge,yes,no,COBRE,64.0,tangent,yes,,,,96,[ 0.703125],roc_auc,6.0
1737,1737,aal_spm12,svc_l1,yes,no,COBRE,64.0,correlation,yes,,,,117,[ 0.571875],roc_auc,6.0
1738,1738,aal_spm12,svc_l2,yes,no,COBRE,64.0,correlation,yes,,,,117,[ 0.646875],roc_auc,6.0
1739,1739,aal_spm12,ridge,yes,no,COBRE,64.0,correlation,yes,,,,117,[ 0.64375],roc_auc,6.0
1740,1740,aal_spm12,svc_l1,yes,no,COBRE,64.0,partial correlation,yes,,,,117,[ 0.603125],roc_auc,6.0
1741,1741,aal_spm12,svc_l2,yes,no,COBRE,64.0,partial correlation,yes,,,,117,[ 0.784375],roc_auc,6.0
1742,1742,aal_spm12,ridge,yes,no,COBRE,64.0,partial correlation,yes,,,,117,[ 0.784375],roc_auc,6.0
1743,1743,aal_spm12,svc_l1,yes,no,COBRE,64.0,tangent,yes,,,,117,[ 0.703125],roc_auc,6.0
1744,1744,aal_spm12,svc_l2,yes,no,COBRE,64.0,tangent,yes,,,,117,[ 0.815625],roc_auc,6.0
1745,1745,aal_spm12,ridge,yes,no,COBRE,64.0,tangent,yes,,,,117,[ 0.815625],roc_auc,6.0
1746,1746,basc_scale122,svc_l1,yes,no,COBRE,64.0,correlation,yes,,,,122,[ 0.534375],roc_auc,6.0
1747,1747,basc_scale122,svc_l2,yes,no,COBRE,64.0,correlation,yes,,,,122,[ 0.653125],roc_auc,6.0
1748,1748,basc_scale122,ridge,yes,no,COBRE,64.0,correlation,yes,,,,122,[ 0.64375],roc_auc,6.0
1749,1749,basc_scale122,svc_l1,yes,no,COBRE,64.0,partial correlation,yes,,,,122,[ 0.55],roc_auc,6.0
1750,1750,basc_scale122,svc_l2,yes,no,COBRE,64.0,partial correlation,yes,,,,122,[ 0.78125],roc_auc,6.0
1751,1751,basc_scale122,ridge,yes,no,COBRE,64.0,partial correlation,yes,,,,122,[ 0.78125],roc_auc,6.0
1752,1752,basc_scale122,svc_l1,yes,no,COBRE,64.0,tangent,yes,,,,122,[ 0.671875],roc_auc,6.0
1753,1753,basc_scale122,svc_l2,yes,no,COBRE,64.0,tangent,yes,,,,122,[ 0.83125],roc_auc,6.0
1754,1754,basc_scale122,ridge,yes,no,COBRE,64.0,tangent,yes,,,,122,[ 0.83125],roc_auc,6.0
1755,1755,ho_cort_symm_split,svc_l1,yes,no,COBRE,65.0,correlation,yes,,,,96,[ 0.703125],roc_auc,6.0
