,atlas,classifier,dataset,measure,scores
5814,ward,svc_l1,ABIDE,correlation,0.65056333
5815,ward,svc_l2,ABIDE,correlation,0.67284056
5816,ward,ridge,ABIDE,correlation,0.65756231
5817,ward,svc_l1,ABIDE,partial correlation,0.57212359
5818,ward,svc_l2,ABIDE,partial correlation,0.60088767
5819,ward,ridge,ABIDE,partial correlation,0.60199727
5820,ward,svc_l1,ABIDE,tangent,0.62692045
5821,ward,svc_l2,ABIDE,tangent,0.70817685
5822,ward,ridge,ABIDE,tangent,0.70382383
5823,ward,svc_l1,ABIDE,correlation,0.66959713
5824,ward,svc_l2,ABIDE,correlation,0.67890065
5825,ward,ridge,ABIDE,correlation,0.66439058
5826,ward,svc_l1,ABIDE,partial correlation,0.56964834
5827,ward,svc_l2,ABIDE,partial correlation,0.67941277
5828,ward,ridge,ABIDE,partial correlation,0.68052236
5829,ward,svc_l1,ABIDE,tangent,0.62350632
5830,ward,svc_l2,ABIDE,tangent,0.70715261
5831,ward,ridge,ABIDE,tangent,0.70544554
5832,ward,svc_l1,ABIDE,correlation,0.64057699
5833,ward,svc_l2,ABIDE,correlation,0.63144418
5834,ward,ridge,ABIDE,correlation,0.61113008
5835,ward,svc_l1,ABIDE,partial correlation,0.58262206
5836,ward,svc_l2,ABIDE,partial correlation,0.61078867
5837,ward,ridge,ABIDE,partial correlation,0.61130079
5838,ward,svc_l1,ABIDE,tangent,0.6345169
5839,ward,svc_l2,ABIDE,tangent,0.68060772
5840,ward,ridge,ABIDE,tangent,0.67924206
5841,ward,svc_l1,ABIDE,correlation,0.65713554
5842,ward,svc_l2,ABIDE,correlation,0.68103448
5843,ward,ridge,ABIDE,correlation,0.67045067
5844,ward,svc_l1,ABIDE,partial correlation,0.56546603
5845,ward,svc_l2,ABIDE,partial correlation,0.63127347
5846,ward,ridge,ABIDE,partial correlation,0.63238307
5847,ward,svc_l1,ABIDE,tangent,0.62760328
5848,ward,svc_l2,ABIDE,tangent,0.71602936
5849,ward,ridge,ABIDE,tangent,0.71415159
5850,ward,svc_l1,ABIDE,correlation,0.60361898
5851,ward,svc_l2,ABIDE,correlation,0.6090816
5852,ward,ridge,ABIDE,correlation,0.58808467
5853,ward,svc_l1,ABIDE,partial correlation,0.58603619
5854,ward,svc_l2,ABIDE,partial correlation,0.62657904
5855,ward,ridge,ABIDE,partial correlation,0.62640833
5856,ward,svc_l1,ABIDE,tangent,0.58091499
5857,ward,svc_l2,ABIDE,tangent,0.63349266
5858,ward,ridge,ABIDE,tangent,0.62777398
5859,ward,svc_l1,ABIDE,correlation,0.61369068
5860,ward,svc_l2,ABIDE,correlation,0.64015022
5861,ward,ridge,ABIDE,correlation,0.63955275
5862,ward,svc_l1,ABIDE,partial correlation,0.64364971
5863,ward,svc_l2,ABIDE,partial correlation,0.63511437
5864,ward,ridge,ABIDE,partial correlation,0.63537043
5865,ward,svc_l1,ABIDE,tangent,0.59107204
5866,ward,svc_l2,ABIDE,tangent,0.67941277
5867,ward,ridge,ABIDE,tangent,0.68274155
5868,ward,svc_l1,ABIDE,correlation,0.64877091
5869,ward,svc_l2,ABIDE,correlation,0.66925572
5870,ward,ridge,ABIDE,correlation,0.65730625
5871,ward,svc_l1,ABIDE,partial correlation,0.55547969
5872,ward,svc_l2,ABIDE,partial correlation,0.61838511
5873,ward,ridge,ABIDE,partial correlation,0.61992147
5874,ward,svc_l1,ABIDE,tangent,0.62239672
5875,ward,svc_l2,ABIDE,tangent,0.6815466
5876,ward,ridge,ABIDE,tangent,0.68086378
5877,ward,svc_l1,ABIDE,correlation,0.59713213
5878,ward,svc_l2,ABIDE,correlation,0.60575282
5879,ward,ridge,ABIDE,correlation,0.60148515
5880,ward,svc_l1,ABIDE,partial correlation,0.4694435
5881,ward,svc_l2,ABIDE,partial correlation,0.48873336
5882,ward,ridge,ABIDE,partial correlation,0.49035507
5883,ward,svc_l1,ABIDE,tangent,0.58885285
5884,ward,svc_l2,ABIDE,tangent,0.58356094
5885,ward,ridge,ABIDE,tangent,0.58245135
5886,ward,svc_l1,ABIDE,correlation,0.63144418
5887,ward,svc_l2,ABIDE,correlation,0.67949812
5888,ward,ridge,ABIDE,correlation,0.66165927
5889,ward,svc_l1,ABIDE,partial correlation,0.59824172
5890,ward,svc_l2,ABIDE,partial correlation,0.65568453
5891,ward,ridge,ABIDE,partial correlation,0.6597815
5892,ward,svc_l1,ABIDE,tangent,0.65918402
5893,ward,svc_l2,ABIDE,tangent,0.71278593
5894,ward,ridge,ABIDE,tangent,0.71167634
5895,ward,svc_l1,ABIDE,correlation,0.70092182
5896,ward,svc_l2,ABIDE,correlation,0.69750768
5897,ward,ridge,ABIDE,correlation,0.67966883
5898,ward,svc_l1,ABIDE,partial correlation,0.68726528
5899,ward,svc_l2,ABIDE,partial correlation,0.70561625
5900,ward,ridge,ABIDE,partial correlation,0.70638443
5901,ward,svc_l1,ABIDE,tangent,0.71278593
5902,ward,svc_l2,ABIDE,tangent,0.74965859
5903,ward,ridge,ABIDE,tangent,0.74948788
5904,ward,svc_l1,ABIDE,correlation,0.6421987
5905,ward,svc_l2,ABIDE,correlation,0.69827586
5906,ward,ridge,ABIDE,correlation,0.68470468
5907,ward,svc_l1,ABIDE,partial correlation,0.58031751
5908,ward,svc_l2,ABIDE,partial correlation,0.6293957
5909,ward,ridge,ABIDE,partial correlation,0.63229771
5910,ward,svc_l1,ABIDE,tangent,0.64612496
5911,ward,svc_l2,ABIDE,tangent,0.725845
5912,ward,ridge,ABIDE,tangent,0.725845
5913,ward,svc_l1,ABIDE,correlation,0.63912598
5914,ward,svc_l2,ABIDE,correlation,0.65670877
5915,ward,ridge,ABIDE,correlation,0.63776033
5916,ward,svc_l1,ABIDE,partial correlation,0.52816661
5917,ward,svc_l2,ABIDE,partial correlation,0.60635029
5918,ward,ridge,ABIDE,partial correlation,0.60643564
5919,ward,svc_l1,ABIDE,tangent,0.62931034
5920,ward,svc_l2,ABIDE,tangent,0.64911233
5921,ward,ridge,ABIDE,tangent,0.64595425
5922,ward,svc_l1,ABIDE,correlation,0.60011949
5923,ward,svc_l2,ABIDE,correlation,0.65534312
5924,ward,ridge,ABIDE,correlation,0.63571185
5925,ward,svc_l1,ABIDE,partial correlation,0.57946398
5926,ward,svc_l2,ABIDE,partial correlation,0.64313759
5927,ward,ridge,ABIDE,partial correlation,0.6433083
5928,ward,svc_l1,ABIDE,tangent,0.60600888
5929,ward,svc_l2,ABIDE,tangent,0.67437692
5930,ward,ridge,ABIDE,tangent,0.67505975
5931,ward,svc_l1,ABIDE,correlation,0.58006145
5932,ward,svc_l2,ABIDE,correlation,0.6295664
5933,ward,ridge,ABIDE,correlation,0.60950836
5934,ward,svc_l1,ABIDE,partial correlation,0.59909525
5935,ward,svc_l2,ABIDE,partial correlation,0.57784227
5936,ward,ridge,ABIDE,partial correlation,0.57843974
5937,ward,svc_l1,ABIDE,tangent,0.5850973
5938,ward,svc_l2,ABIDE,tangent,0.62982247
5939,ward,ridge,ABIDE,tangent,0.62922499
5940,ward,svc_l1,ABIDE,correlation,0.5863776
5941,ward,svc_l2,ABIDE,correlation,0.6180437
5942,ward,ridge,ABIDE,correlation,0.60686241
5943,ward,svc_l1,ABIDE,partial correlation,0.57451349
5944,ward,svc_l2,ABIDE,partial correlation,0.60063161
5945,ward,ridge,ABIDE,partial correlation,0.60165586
5946,ward,svc_l1,ABIDE,tangent,0.59329123
5947,ward,svc_l2,ABIDE,tangent,0.63477296
5948,ward,ridge,ABIDE,tangent,0.63246842
5949,ward,svc_l1,ABIDE,correlation,0.5964493
5950,ward,svc_l2,ABIDE,correlation,0.63076135
5951,ward,ridge,ABIDE,correlation,0.62051895
5952,ward,svc_l1,ABIDE,partial correlation,0.61829976
5953,ward,svc_l2,ABIDE,partial correlation,0.63733356
5954,ward,ridge,ABIDE,partial correlation,0.6383578
5955,ward,svc_l1,ABIDE,tangent,0.64569819
5956,ward,svc_l2,ABIDE,tangent,0.65491635
5957,ward,ridge,ABIDE,tangent,0.65508706
5958,ward,svc_l1,ABIDE,correlation,0.59166951
5959,ward,svc_l2,ABIDE,correlation,0.63315125
5960,ward,ridge,ABIDE,correlation,0.61940935
5961,ward,svc_l1,ABIDE,partial correlation,0.55419939
5962,ward,svc_l2,ABIDE,partial correlation,0.62282349
5963,ward,ridge,ABIDE,partial correlation,0.62418914
5964,ward,svc_l1,ABIDE,tangent,0.59730283
5965,ward,svc_l2,ABIDE,tangent,0.68342438
5966,ward,ridge,ABIDE,tangent,0.68180266
5967,ward,svc_l1,ABIDE,correlation,0.64006487
5968,ward,svc_l2,ABIDE,correlation,0.6941789
5969,ward,ridge,ABIDE,correlation,0.69213042
5970,ward,svc_l1,ABIDE,partial correlation,0.56486856
5971,ward,svc_l2,ABIDE,partial correlation,0.65406282
5972,ward,ridge,ABIDE,partial correlation,0.65602595
5973,ward,svc_l1,ABIDE,tangent,0.60097303
5974,ward,svc_l2,ABIDE,tangent,0.70390918
5975,ward,ridge,ABIDE,tangent,0.70407989
5976,ward,svc_l1,ABIDE,correlation,0.58108569
5977,ward,svc_l2,ABIDE,correlation,0.60276545
5978,ward,ridge,ABIDE,correlation,0.59405941
5979,ward,svc_l1,ABIDE,partial correlation,0.63024923
5980,ward,svc_l2,ABIDE,partial correlation,0.66823148
5981,ward,ridge,ABIDE,partial correlation,0.66771936
5982,ward,svc_l1,ABIDE,tangent,0.58714578
5983,ward,svc_l2,ABIDE,tangent,0.66848754
5984,ward,ridge,ABIDE,tangent,0.66831683
5985,ward,svc_l1,ABIDE,correlation,0.62717651
5986,ward,svc_l2,ABIDE,correlation,0.66840219
5987,ward,ridge,ABIDE,correlation,0.64953909
5988,ward,svc_l1,ABIDE,partial correlation,0.5874872
5989,ward,svc_l2,ABIDE,partial correlation,0.59679071
5990,ward,ridge,ABIDE,partial correlation,0.59986343
5991,ward,svc_l1,ABIDE,tangent,0.69093547
5992,ward,svc_l2,ABIDE,tangent,0.68803346
5993,ward,ridge,ABIDE,tangent,0.68461932
5994,ward,svc_l1,ABIDE,correlation,0.63562649
5995,ward,svc_l2,ABIDE,correlation,0.64996586
5996,ward,ridge,ABIDE,correlation,0.63391943
5997,ward,svc_l1,ABIDE,partial correlation,0.55769887
5998,ward,svc_l2,ABIDE,partial correlation,0.66942643
5999,ward,ridge,ABIDE,partial correlation,0.67062137
6000,ward,svc_l1,ABIDE,tangent,0.65457494
6001,ward,svc_l2,ABIDE,tangent,0.69725162
6002,ward,ridge,ABIDE,tangent,0.6967395
6003,ward,svc_l1,ABIDE,correlation,0.69264254
6004,ward,svc_l2,ABIDE,correlation,0.63673609
6005,ward,ridge,ABIDE,correlation,0.61736087
6006,ward,svc_l1,ABIDE,partial correlation,0.53644589
6007,ward,svc_l2,ABIDE,partial correlation,0.56452714
6008,ward,ridge,ABIDE,partial correlation,0.56529532
6009,ward,svc_l1,ABIDE,tangent,0.6154831
6010,ward,svc_l2,ABIDE,tangent,0.66157392
6011,ward,ridge,ABIDE,tangent,0.66217139
6012,ward,svc_l1,ABIDE,correlation,0.67702287
6013,ward,svc_l2,ABIDE,correlation,0.71022533
6014,ward,ridge,ABIDE,correlation,0.69708091
6015,ward,svc_l1,ABIDE,partial correlation,0.58578013
6016,ward,svc_l2,ABIDE,partial correlation,0.643479
6017,ward,ridge,ABIDE,partial correlation,0.64501536
6018,ward,svc_l1,ABIDE,tangent,0.6407477
6019,ward,svc_l2,ABIDE,tangent,0.72371116
6020,ward,ridge,ABIDE,tangent,0.72388187
6021,ward,svc_l1,ABIDE,correlation,0.62760328
6022,ward,svc_l2,ABIDE,correlation,0.68359508
6023,ward,ridge,ABIDE,correlation,0.67565722
6024,ward,svc_l1,ABIDE,partial correlation,0.60839877
6025,ward,svc_l2,ABIDE,partial correlation,0.65568453
6026,ward,ridge,ABIDE,partial correlation,0.65645271
6027,ward,svc_l1,ABIDE,tangent,0.68094913
6028,ward,svc_l2,ABIDE,tangent,0.71799249
6029,ward,ridge,ABIDE,tangent,0.7181632
6030,ward,svc_l1,ABIDE,correlation,0.62453056
6031,ward,svc_l2,ABIDE,correlation,0.63767497
6032,ward,ridge,ABIDE,correlation,0.61232503
6033,ward,svc_l1,ABIDE,partial correlation,0.50776716
6034,ward,svc_l2,ABIDE,partial correlation,0.60293616
6035,ward,ridge,ABIDE,partial correlation,0.60421646
6036,ward,svc_l1,ABIDE,tangent,0.61684875
6037,ward,svc_l2,ABIDE,tangent,0.66046432
6038,ward,ridge,ABIDE,tangent,0.66140321
6039,ward,svc_l1,ABIDE,correlation,0.6586719
6040,ward,svc_l2,ABIDE,correlation,0.703141
6041,ward,ridge,ABIDE,correlation,0.68880164
6042,ward,svc_l1,ABIDE,partial correlation,0.56282008
6043,ward,svc_l2,ABIDE,partial correlation,0.70194606
6044,ward,ridge,ABIDE,partial correlation,0.70288494
6045,ward,svc_l1,ABIDE,tangent,0.65713554
6046,ward,svc_l2,ABIDE,tangent,0.74607375
6047,ward,ridge,ABIDE,tangent,0.74419597
6048,ward,svc_l1,ABIDE,correlation,0.62709116
6049,ward,svc_l2,ABIDE,correlation,0.60874018
6050,ward,ridge,ABIDE,correlation,0.60242404
6051,ward,svc_l1,ABIDE,partial correlation,0.60489928
6052,ward,svc_l2,ABIDE,partial correlation,0.64825879
6053,ward,ridge,ABIDE,partial correlation,0.6497098
6054,ward,svc_l1,ABIDE,tangent,0.60558211
6055,ward,svc_l2,ABIDE,tangent,0.67668146
6056,ward,ridge,ABIDE,tangent,0.67471833
6057,ward,svc_l1,ABIDE,correlation,0.6687436
6058,ward,svc_l2,ABIDE,correlation,0.69366678
6059,ward,ridge,ABIDE,correlation,0.6777057
6060,ward,svc_l1,ABIDE,partial correlation,0.61958006
6061,ward,svc_l2,ABIDE,partial correlation,0.64228406
6062,ward,ridge,ABIDE,partial correlation,0.64117446
6063,ward,svc_l1,ABIDE,tangent,0.67480369
6064,ward,svc_l2,ABIDE,tangent,0.69836122
6065,ward,ridge,ABIDE,tangent,0.69631273
6066,ward,svc_l1,ABIDE,correlation,0.61838511
6067,ward,svc_l2,ABIDE,correlation,0.65824513
6068,ward,ridge,ABIDE,correlation,0.63289519
6069,ward,svc_l1,ABIDE,partial correlation,0.61522704
6070,ward,svc_l2,ABIDE,partial correlation,0.67574257
6071,ward,ridge,ABIDE,partial correlation,0.67727893
6072,ward,svc_l1,ABIDE,tangent,0.64825879
6073,ward,svc_l2,ABIDE,tangent,0.67958348
6074,ward,ridge,ABIDE,tangent,0.67830318
6075,ward,svc_l1,ABIDE,correlation,0.62376238
6076,ward,svc_l2,ABIDE,correlation,0.6231649
6077,ward,ridge,ABIDE,correlation,0.6026801
6078,ward,svc_l1,ABIDE,partial correlation,0.56794128
6079,ward,svc_l2,ABIDE,partial correlation,0.63101741
6080,ward,ridge,ABIDE,partial correlation,0.63238307
6081,ward,svc_l1,ABIDE,tangent,0.63921133
6082,ward,svc_l2,ABIDE,tangent,0.70416524
6083,ward,ridge,ABIDE,tangent,0.7044213
6084,ward,svc_l1,ABIDE,correlation,0.68299761
6085,ward,svc_l2,ABIDE,correlation,0.68333902
6086,ward,ridge,ABIDE,correlation,0.67224309
6087,ward,svc_l1,ABIDE,partial correlation,0.52116763
6088,ward,svc_l2,ABIDE,partial correlation,0.6092523
6089,ward,ridge,ABIDE,partial correlation,0.61002048
6090,ward,svc_l1,ABIDE,tangent,0.62495732
6091,ward,svc_l2,ABIDE,tangent,0.68316832
6092,ward,ridge,ABIDE,tangent,0.68299761
6093,ward,svc_l1,ABIDE,correlation,0.59013315
6094,ward,svc_l2,ABIDE,correlation,0.60532605
6095,ward,ridge,ABIDE,correlation,0.58108569
6096,ward,svc_l1,ABIDE,partial correlation,0.55377262
6097,ward,svc_l2,ABIDE,partial correlation,0.65517241
6098,ward,ridge,ABIDE,partial correlation,0.65576989
6099,ward,svc_l1,ABIDE,tangent,0.61411745
6100,ward,svc_l2,ABIDE,tangent,0.69238648
6101,ward,ridge,ABIDE,tangent,0.69247183
6102,ward,svc_l1,ABIDE,correlation,0.65013657
6103,ward,svc_l2,ABIDE,correlation,0.68700922
6104,ward,ridge,ABIDE,correlation,0.67736429
6105,ward,svc_l1,ABIDE,partial correlation,0.57476955
6106,ward,svc_l2,ABIDE,partial correlation,0.59201093
6107,ward,ridge,ABIDE,partial correlation,0.59252305
6108,ward,svc_l1,ABIDE,tangent,0.59704677
6109,ward,svc_l2,ABIDE,tangent,0.66336634
6110,ward,ridge,ABIDE,tangent,0.66225674
6111,ward,svc_l1,ABIDE,correlation,0.61172755
6112,ward,svc_l2,ABIDE,correlation,0.62333561
6113,ward,ridge,ABIDE,correlation,0.62282349
6114,ward,svc_l1,ABIDE,partial correlation,0.60720382
6115,ward,svc_l2,ABIDE,partial correlation,0.60856948
6116,ward,ridge,ABIDE,partial correlation,0.60899624
6117,ward,svc_l1,ABIDE,tangent,0.60728918
6118,ward,svc_l2,ABIDE,tangent,0.65944008
6119,ward,ridge,ABIDE,tangent,0.65918402
6120,ward,svc_l1,ABIDE,correlation,0.60370434
6121,ward,svc_l2,ABIDE,correlation,0.64160123
6122,ward,ridge,ABIDE,correlation,0.62325026
6123,ward,svc_l1,ABIDE,partial correlation,0.55505292
6124,ward,svc_l2,ABIDE,partial correlation,0.63869921
6125,ward,ridge,ABIDE,partial correlation,0.64023558
6126,ward,svc_l1,ABIDE,tangent,0.58910891
6127,ward,svc_l2,ABIDE,tangent,0.66934107
6128,ward,ridge,ABIDE,tangent,0.66925572
6129,ward,svc_l1,ABIDE,correlation,0.60105838
6130,ward,svc_l2,ABIDE,correlation,0.60609423
6131,ward,ridge,ABIDE,correlation,0.61684875
6132,ward,svc_l1,ABIDE,partial correlation,0.54856606
6133,ward,svc_l2,ABIDE,partial correlation,0.55641857
6134,ward,ridge,ABIDE,partial correlation,0.55786958
6135,ward,svc_l1,ABIDE,tangent,0.54865142
6136,ward,svc_l2,ABIDE,tangent,0.60822806
6137,ward,ridge,ABIDE,tangent,0.60703312
6138,ward,svc_l1,ABIDE,correlation,0.62922499
6139,ward,svc_l2,ABIDE,correlation,0.69272789
6140,ward,ridge,ABIDE,correlation,0.68444862
6141,ward,svc_l1,ABIDE,partial correlation,0.58595084
6142,ward,svc_l2,ABIDE,partial correlation,0.61061796
6143,ward,ridge,ABIDE,partial correlation,0.61283715
6144,ward,svc_l1,ABIDE,tangent,0.56503926
6145,ward,svc_l2,ABIDE,tangent,0.66840219
6146,ward,ridge,ABIDE,tangent,0.66601229
6147,ward,svc_l1,ABIDE,correlation,0.65329464
6148,ward,svc_l2,ABIDE,correlation,0.64740526
6149,ward,ridge,ABIDE,correlation,0.62948105
6150,ward,svc_l1,ABIDE,partial correlation,0.53738477
6151,ward,svc_l2,ABIDE,partial correlation,0.64083305
6152,ward,ridge,ABIDE,partial correlation,0.64177194
6153,ward,svc_l1,ABIDE,tangent,0.61787299
6154,ward,svc_l2,ABIDE,tangent,0.7005804
6155,ward,ridge,ABIDE,tangent,0.69870263
6156,ward,svc_l1,ABIDE,correlation,0.60259474
6157,ward,svc_l2,ABIDE,correlation,0.65056333
6158,ward,ridge,ABIDE,correlation,0.64569819
6159,ward,svc_l1,ABIDE,partial correlation,0.6092523
6160,ward,svc_l2,ABIDE,partial correlation,0.63571185
6161,ward,ridge,ABIDE,partial correlation,0.63639467
6162,ward,svc_l1,ABIDE,tangent,0.64817344
6163,ward,svc_l2,ABIDE,tangent,0.68803346
6164,ward,ridge,ABIDE,tangent,0.68564356
6165,ward,svc_l1,ABIDE,correlation,0.61684875
6166,ward,svc_l2,ABIDE,correlation,0.65363605
6167,ward,ridge,ABIDE,correlation,0.65158757
6168,ward,svc_l1,ABIDE,partial correlation,0.61010584
6169,ward,svc_l2,ABIDE,partial correlation,0.61258109
6170,ward,ridge,ABIDE,partial correlation,0.6154831
6171,ward,svc_l1,ABIDE,tangent,0.6473199
6172,ward,svc_l2,ABIDE,tangent,0.70134858
6173,ward,ridge,ABIDE,tangent,0.70109252
6174,ward,svc_l1,ABIDE,correlation,0.61599522
6175,ward,svc_l2,ABIDE,correlation,0.65397747
6176,ward,ridge,ABIDE,correlation,0.62990782
6177,ward,svc_l1,ABIDE,partial correlation,0.58151246
6178,ward,svc_l2,ABIDE,partial correlation,0.60105838
6179,ward,ridge,ABIDE,partial correlation,0.60208262
6180,ward,svc_l1,ABIDE,tangent,0.64510072
6181,ward,svc_l2,ABIDE,tangent,0.65337999
6182,ward,ridge,ABIDE,tangent,0.65192899
6183,ward,svc_l1,ABIDE,correlation,0.70169
6184,ward,svc_l2,ABIDE,correlation,0.69443496
6185,ward,ridge,ABIDE,correlation,0.67864459
6186,ward,svc_l1,ABIDE,partial correlation,0.58578013
6187,ward,svc_l2,ABIDE,partial correlation,0.62862752
6188,ward,ridge,ABIDE,partial correlation,0.63170024
6189,ward,svc_l1,ABIDE,tangent,0.64919768
6190,ward,svc_l2,ABIDE,tangent,0.71730966
6191,ward,ridge,ABIDE,tangent,0.71696825
6192,ward,svc_l1,ABIDE,correlation,0.61505633
6193,ward,svc_l2,ABIDE,correlation,0.64450324
6194,ward,ridge,ABIDE,correlation,0.62239672
6195,ward,svc_l1,ABIDE,partial correlation,0.54805394
6196,ward,svc_l2,ABIDE,partial correlation,0.61847047
6197,ward,ridge,ABIDE,partial correlation,0.61940935
6198,ward,svc_l1,ABIDE,tangent,0.62068966
6199,ward,svc_l2,ABIDE,tangent,0.66695118
6200,ward,ridge,ABIDE,tangent,0.66430522
6201,ward,svc_l1,ABIDE,correlation,0.58356094
6202,ward,svc_l2,ABIDE,correlation,0.60481393
6203,ward,ridge,ABIDE,correlation,0.60148515
6204,ward,svc_l1,ABIDE,partial correlation,0.57775691
6205,ward,svc_l2,ABIDE,partial correlation,0.56777057
6206,ward,ridge,ABIDE,partial correlation,0.56930693
6207,ward,svc_l1,ABIDE,tangent,0.5748549
6208,ward,svc_l2,ABIDE,tangent,0.6268351
6209,ward,ridge,ABIDE,tangent,0.62376238
6210,ward,svc_l1,ABIDE,correlation,0.6231649
6211,ward,svc_l2,ABIDE,correlation,0.68291226
6212,ward,ridge,ABIDE,correlation,0.66789006
6213,ward,svc_l1,ABIDE,partial correlation,0.55940594
6214,ward,svc_l2,ABIDE,partial correlation,0.61847047
6215,ward,ridge,ABIDE,partial correlation,0.62026289
6216,ward,svc_l1,ABIDE,tangent,0.5926084
6217,ward,svc_l2,ABIDE,tangent,0.71227381
6218,ward,ridge,ABIDE,tangent,0.71005463
6219,ward,svc_l1,ABIDE,correlation,0.65944008
6220,ward,svc_l2,ABIDE,correlation,0.72302834
6221,ward,ridge,ABIDE,correlation,0.71329805
6222,ward,svc_l1,ABIDE,partial correlation,0.54037214
6223,ward,svc_l2,ABIDE,partial correlation,0.61514169
6224,ward,ridge,ABIDE,partial correlation,0.61454421
6225,ward,svc_l1,ABIDE,tangent,0.65551383
6226,ward,svc_l2,ABIDE,tangent,0.69238648
6227,ward,ridge,ABIDE,tangent,0.69332537
6228,ward,svc_l1,ABIDE,correlation,0.65329464
6229,ward,svc_l2,ABIDE,correlation,0.68325367
6230,ward,ridge,ABIDE,correlation,0.6777057
6231,ward,svc_l1,ABIDE,partial correlation,0.59423011
6232,ward,svc_l2,ABIDE,partial correlation,0.64894162
6233,ward,ridge,ABIDE,partial correlation,0.65141687
6234,ward,svc_l1,ABIDE,tangent,0.62871287
6235,ward,svc_l2,ABIDE,tangent,0.68607033
6236,ward,ridge,ABIDE,tangent,0.68675316
6237,ward,svc_l1,ABIDE,correlation,0.65133151
6238,ward,svc_l2,ABIDE,correlation,0.69093547
6239,ward,ridge,ABIDE,correlation,0.68342438
6240,ward,svc_l1,ABIDE,partial correlation,0.643479
6241,ward,svc_l2,ABIDE,partial correlation,0.61044725
6242,ward,ridge,ABIDE,partial correlation,0.61317856
6243,ward,svc_l1,ABIDE,tangent,0.66669512
6244,ward,svc_l2,ABIDE,tangent,0.6967395
6245,ward,ridge,ABIDE,tangent,0.69614203
6246,ward,svc_l1,ABIDE,correlation,0.64100376
6247,ward,svc_l2,ABIDE,correlation,0.66285422
6248,ward,ridge,ABIDE,correlation,0.64646637
6249,ward,svc_l1,ABIDE,partial correlation,0.60302151
6250,ward,svc_l2,ABIDE,partial correlation,0.60447252
6251,ward,ridge,ABIDE,partial correlation,0.60344828
6252,ward,svc_l1,ABIDE,tangent,0.64988051
6253,ward,svc_l2,ABIDE,tangent,0.67241379
6254,ward,ridge,ABIDE,tangent,0.67113349
6255,ward,svc_l1,ABIDE,correlation,0.63374872
6256,ward,svc_l2,ABIDE,correlation,0.65039263
6257,ward,ridge,ABIDE,correlation,0.62922499
6258,ward,svc_l1,ABIDE,partial correlation,0.59568112
6259,ward,svc_l2,ABIDE,partial correlation,0.60378969
6260,ward,ridge,ABIDE,partial correlation,0.60370434
6261,ward,svc_l1,ABIDE,tangent,0.65576989
6262,ward,svc_l2,ABIDE,tangent,0.66174462
6263,ward,ridge,ABIDE,tangent,0.65747695
6264,ward,svc_l1,ABIDE,correlation,0.62376238
6265,ward,svc_l2,ABIDE,correlation,0.65798907
6266,ward,ridge,ABIDE,correlation,0.66114715
6267,ward,svc_l1,ABIDE,partial correlation,0.61573916
6268,ward,svc_l2,ABIDE,partial correlation,0.66609764
6269,ward,ridge,ABIDE,partial correlation,0.666183
6270,ward,svc_l1,ABIDE,tangent,0.62128713
6271,ward,svc_l2,ABIDE,tangent,0.66678047
6272,ward,ridge,ABIDE,tangent,0.66652441
6273,ward,svc_l1,ABIDE,correlation,0.64945374
6274,ward,svc_l2,ABIDE,correlation,0.65380676
6275,ward,ridge,ABIDE,correlation,0.64125982
6276,ward,svc_l1,ABIDE,partial correlation,0.5900478
6277,ward,svc_l2,ABIDE,partial correlation,0.62325026
